ID,Content Length,Content
560603206669828116,340,`We are the Utopiverse Network (Java Edition). We are currently looking for experienced builders who know how to use worldedit and worldpainter. We also need people who are willing to work with staff and stay active so we can communicate. If you do not know how to use worldedit or worldpainter exceptions can be made. If interested DM me.`
560976677790810139,340,`We are the Utopiverse Network (Java Edition). We are currently looking for experienced builders who know how to use worldedit and worldpainter. We also need people who are willing to work with staff and stay active so we can communicate. If you do not know how to use worldedit or worldpainter exceptions can be made. If interested DM me.`
560977232537976852,338,𝕎𝕖 𝕒𝕣𝕖 𝕥𝕙𝕖 𝕌𝕥𝕠𝕡𝕚𝕧𝕖𝕣𝕤𝕖 ℕ𝕖𝕥𝕨𝕠𝕣𝕜 (𝕁𝕒𝕧𝕒 𝔼𝕕𝕚𝕥𝕚𝕠𝕟). 𝕎𝕖 𝕒𝕣𝕖 𝕔𝕦𝕣𝕣𝕖𝕟𝕥𝕝𝕪 𝕝𝕠𝕠𝕜𝕚𝕟𝕘 𝕗𝕠𝕣 𝕖𝕩𝕡𝕖𝕣𝕚𝕖𝕟𝕔𝕖𝕕 𝕓𝕦𝕚𝕝𝕕𝕖𝕣𝕤 𝕨𝕙𝕠 𝕜𝕟𝕠𝕨 𝕙𝕠𝕨 𝕥𝕠 𝕦𝕤𝕖 𝕨𝕠𝕣𝕝𝕕𝕖𝕕𝕚𝕥 𝕒𝕟𝕕 𝕨𝕠𝕣𝕝𝕕𝕡𝕒𝕚𝕟𝕥𝕖𝕣. 𝕎𝕖 𝕒𝕝𝕤𝕠 𝕟𝕖𝕖𝕕 𝕡𝕖𝕠𝕡𝕝𝕖 𝕨𝕙𝕠 𝕒𝕣𝕖 𝕨𝕚𝕝𝕝𝕚𝕟𝕘 𝕥𝕠 𝕨𝕠𝕣𝕜 𝕨𝕚𝕥𝕙 𝕤𝕥𝕒𝕗𝕗 𝕒𝕟𝕕 𝕤𝕥𝕒𝕪 𝕒𝕔𝕥𝕚𝕧𝕖 𝕤𝕠 𝕨𝕖 𝕔𝕒𝕟 𝕔𝕠𝕞𝕞𝕦𝕟𝕚𝕔𝕒𝕥𝕖. 𝕀𝕗 𝕪𝕠𝕦 𝕕𝕠 𝕟𝕠𝕥 𝕜𝕟𝕠𝕨 𝕙𝕠𝕨 𝕥𝕠 𝕦𝕤𝕖 𝕨𝕠𝕣𝕝𝕕𝕖𝕕𝕚𝕥 𝕠𝕣 𝕨𝕠𝕣𝕝𝕕𝕡𝕒𝕚𝕟𝕥𝕖𝕣 𝕖𝕩𝕔𝕖𝕡𝕥𝕚𝕠𝕟𝕤 𝕔𝕒𝕟 𝕓𝕖 𝕞𝕒𝕕𝕖. 𝕀𝕗 𝕚𝕟𝕥𝕖𝕣𝕖𝕤𝕥𝕖𝕕 𝔻𝕄 𝕞𝕖.
560983924734427156,338,🅆🄴 🄰🅁🄴 🅃🄷🄴 🅄🅃🄾🄿🄸🅅🄴🅁🅂🄴 🄽🄴🅃🅆🄾🅁🄺 (🄹🄰🅅🄰 🄴🄳🄸🅃🄸🄾🄽). 🅆🄴 🄰🅁🄴 🄲🅄🅁🅁🄴🄽🅃🄻🅈 🄻🄾🄾🄺🄸🄽🄶 🄵🄾🅁 🄴🅇🄿🄴🅁🄸🄴🄽🄲🄴🄳 🄱🅄🄸🄻🄳🄴🅁🅂 🅆🄷🄾 🄺🄽🄾🅆 🄷🄾🅆 🅃🄾 🅄🅂🄴 🅆🄾🅁🄻🄳🄴🄳🄸🅃 🄰🄽🄳 🅆🄾🅁🄻🄳🄿🄰🄸🄽🅃🄴🅁. 🅆🄴 🄰🄻🅂🄾 🄽🄴🄴🄳 🄿🄴🄾🄿🄻🄴 🅆🄷🄾 🄰🅁🄴 🅆🄸🄻🄻🄸🄽🄶 🅃🄾 🅆🄾🅁🄺 🅆🄸🅃🄷 🅂🅃🄰🄵🄵 🄰🄽🄳 🅂🅃🄰🅈 🄰🄲🅃🄸🅅🄴 🅂🄾 🅆🄴 🄲🄰🄽 🄲🄾🄼🄼🅄🄽🄸🄲🄰🅃🄴. 🄸🄵 🅈🄾🅄 🄳🄾 🄽🄾🅃 🄺🄽🄾🅆 🄷🄾🅆 🅃🄾 🅄🅂🄴 🅆🄾🅁🄻🄳🄴🄳🄸🅃 🄾🅁 🅆🄾🅁🄻🄳🄿🄰🄸🄽🅃🄴🅁 🄴🅇🄲🄴🄿🅃🄸🄾🄽🅂 🄲🄰🄽 🄱🄴 🄼🄰🄳🄴. 🄸🄵 🄸🄽🅃🄴🅁🄴🅂🅃🄴🄳 🄳🄼 🄼🄴.
560984600248320020,338,𝐖𝐞 𝐚𝐫𝐞 𝐭𝐡𝐞 𝐔𝐭𝐨𝐩𝐢𝐯𝐞𝐫𝐬𝐞 𝐍𝐞𝐭𝐰𝐨𝐫𝐤 (𝐉𝐚𝐯𝐚 𝐄𝐝𝐢𝐭𝐢𝐨𝐧). 𝐖𝐞 𝐚𝐫𝐞 𝐜𝐮𝐫𝐫𝐞𝐧𝐭𝐥𝐲 𝐥𝐨𝐨𝐤𝐢𝐧𝐠 𝐟𝐨𝐫 𝐞𝐱𝐩𝐞𝐫𝐢𝐞𝐧𝐜𝐞𝐝 𝐛𝐮𝐢𝐥𝐝𝐞𝐫𝐬 𝐰𝐡𝐨 𝐤𝐧𝐨𝐰 𝐡𝐨𝐰 𝐭𝐨 𝐮𝐬𝐞 𝐰𝐨𝐫𝐥𝐝𝐞𝐝𝐢𝐭 𝐚𝐧𝐝 𝐰𝐨𝐫𝐥𝐝𝐩𝐚𝐢𝐧𝐭𝐞𝐫. 𝐖𝐞 𝐚𝐥𝐬𝐨 𝐧𝐞𝐞𝐝 𝐩𝐞𝐨𝐩𝐥𝐞 𝐰𝐡𝐨 𝐚𝐫𝐞 𝐰𝐢𝐥𝐥𝐢𝐧𝐠 𝐭𝐨 𝐰𝐨𝐫𝐤 𝐰𝐢𝐭𝐡 𝐬𝐭𝐚𝐟𝐟 𝐚𝐧𝐝 𝐬𝐭𝐚𝐲 𝐚𝐜𝐭𝐢𝐯𝐞 𝐬𝐨 𝐰𝐞 𝐜𝐚𝐧 𝐜𝐨𝐦𝐦𝐮𝐧𝐢𝐜𝐚𝐭𝐞. 𝐈𝐟 𝐲𝐨𝐮 𝐝𝐨 𝐧𝐨𝐭 𝐤𝐧𝐨𝐰 𝐡𝐨𝐰 𝐭𝐨 𝐮𝐬𝐞 𝐰𝐨𝐫𝐥𝐝𝐞𝐝𝐢𝐭 𝐨𝐫 𝐰𝐨𝐫𝐥𝐝𝐩𝐚𝐢𝐧𝐭𝐞𝐫 𝐞𝐱𝐜𝐞𝐩𝐭𝐢𝐨𝐧𝐬 𝐜𝐚𝐧 𝐛𝐞 𝐦𝐚𝐝𝐞. 𝐈𝐟 𝐢𝐧𝐭𝐞𝐫𝐞𝐬𝐭𝐞𝐝 𝐃𝐌 𝐦𝐞.
