ID,Channel,Content Length,Content
558806696739340298,off-topic,2,no
558806718797053982,off-topic,20,we've been over this
558806785104936961,off-topic,22,theIR NAMe is LUXO JR.
558808663670652949,off-topic,2,hi
558855688235909130,off-topic,10,block them
558855837490348045,off-topic,0,
558855858965053450,off-topic,6,bloock
558856076863471640,off-topic,40,if the person is on the minecraft server
558856186439401482,off-topic,38,if they aren’t_ mods can’t really help
558856221088677891,off-topic,17,goodnight steven!
558856411015020584,off-topic,21,i’m here in real life
558856457211215935,off-topic,38,i’m just telling you over the internet
558856491671748630,off-topic,16,so *technically*
558856537255444481,off-topic,15,one in the same
558856945939775507,off-topic,4,dang
558857253659213835,off-topic,0,
558857453156958241,off-topic,15,it makes me sad
558857517212368911,off-topic,37,because i still feel insignificant !!
558857838961885194,off-topic,18,nons? u mean sons?
558857890664939532,off-topic,31,ur a parent!! congratulations!!
558858181808488458,off-topic,9,fun fact:
558858250590617605,off-topic,51,i was gonna a fun fact but i can’t think of one :-(
558858329577750529,off-topic,8,so lucky
558858349165281281,off-topic,19,great level message
558858428425043998,off-topic,18,the sky is falling
558858623233687552,off-topic,13,mom i made it
558858800598351873,off-topic,23,or_ “hi honey i’m home”
558859244363972608,off-topic,34,”corn’t beleive i’m finally here!”
558859307404230656,off-topic,43,goodnight cheesy!! have some gouda dreams!!
558859473309925376,off-topic,25,did u see my suggestions?
558859677350363168,off-topic,31,i can’t think of one with wheat
558859698384797716,off-topic,21,i’m sorry i’ve failed
558859864101748747,off-topic,16,epic bruh moment
558860191307661314,off-topic,19,truth is subjective
558860241144643584,off-topic,8,disagree
