ID,Server,Channel,Content Length,Content
558433552018964481,/r/Anime Discord!,anime,11,Imma say it
558433560613093379,/r/Anime Discord!,anime,9,Don't ban
558433604246568971,/r/Anime Discord!,anime,29,One punch man is so overrated
558433626832764948,/r/Anime Discord!,anime,36,<:GWqlabsMonkaSs:393085114403389442>
558433726472650762,/r/Anime Discord!,anime,19,I'm not baiting btw
558433891845668874,/r/Anime Discord!,anime,141,I genuinely think it gets too much praise yes I think it's a good anime but it doesn't deserve the praise that it gets  <@261211257363759106>
558434104362663947,/r/Anime Discord!,anime,72,To clarify that I wasn't baiting to stirr shit up  <@261211257363759106>
558434393925091332,/r/Anime Discord!,anime,5,Roach
558434406998736916,/r/Anime Discord!,anime,31,<:PepeLaugh:534695317795373067>
558434476234113024,/r/Anime Discord!,anime,22,*also reee censorship*
560949501788028929,/r/Anime Discord!,anime,23,It had a bad ending tbh
560949536290242580,/r/Anime Discord!,anime,40,Bc it kinda looks like they ended things
560949575834402836,/r/Anime Discord!,anime,45,And there are still things that I want to see
560949613973209109,/r/Anime Discord!,anime,26,Quintessential quintuplets
560949689915146290,/r/Anime Discord!,anime,44,I'm stupid <:notlikemiya:529569462639263744>
560949802905370654,/r/Anime Discord!,bot-commands,32,!join quintessential quintuplets
