ID,Server,Channel,Content Length,Content
558460578147074048,FlareTV - PewDiePie vs T-Series,general,3,Lol
558460622547976193,FlareTV - PewDiePie vs T-Series,general,21,<@558457743761997825>
558460814462287877,FlareTV - PewDiePie vs T-Series,general,18,So what sup people
558461032817754112,FlareTV - Backup Community,welcome,0,
558462278434029600,FlareTV - PewDiePie vs T-Series,commands,3,Lol
558462299304755237,FlareTV - PewDiePie vs T-Series,commands,21,<@558457743761997825>
558462498697641986,FlareTV - PewDiePie vs T-Series,commands,21,<#513855202797813799>
558462611860226067,FlareTV - PewDiePie vs T-Series,general,19,I just got here sup
558462958993276961,FlareTV - PewDiePie vs T-Series,general,42,T Series ain't nothing but a bitch lasagna
558463038768807958,FlareTV - PewDiePie vs T-Series,general,3,OwO
558464046798471178,FlareTV - PewDiePie vs T-Series,general,3,Oof
558464144769286173,FlareTV - PewDiePie vs T-Series,general,3,🚗 🚗
558464204995166239,FlareTV - PewDiePie vs T-Series,general,5,What?
558464543517573120,FlareTV - PewDiePie vs T-Series,general,13,I am new here
558464700359376937,FlareTV - PewDiePie vs T-Series,general,40,<@457029487603875881> man are at the zoo
558464852666875936,FlareTV - PewDiePie vs T-Series,general,32,Lol some one hates iguana here 😂
558465567519145997,FlareTV - PewDiePie vs T-Series,general,8,Hdshsjxh
558465640260829215,FlareTV - PewDiePie vs T-Series,general,5,Ninja
558465668819976192,FlareTV - PewDiePie vs T-Series,general,8,Is weird
558465715716227122,FlareTV - PewDiePie vs T-Series,general,20,Why are you confused
558465803247157248,FlareTV - PewDiePie vs T-Series,general,3,Lol
558465939495059462,FlareTV - PewDiePie vs T-Series,general,3,lol
558465996260638741,FlareTV - PewDiePie vs T-Series,general,6,Maggot
558466110693834752,FlareTV - PewDiePie vs T-Series,general,45,I shouldn't put this in my name like this lol
558466171960295445,FlareTV - PewDiePie vs T-Series,general,3,90M
558466242516746260,FlareTV - PewDiePie vs T-Series,general,10,!pewdiepie
558466350767407116,FlareTV - PewDiePie vs T-Series,general,25,<@341648742685999106> sup
558466583635165212,FlareTV - PewDiePie vs T-Series,general,78,IS GETTING CRAZY <:MonkaGun:532226138110689280> <:MonkaGun:532226138110689280>
558466632951791663,FlareTV - PewDiePie vs T-Series,general,3,🖕 🖕
558466797859504150,FlareTV - PewDiePie vs T-Series,general,88,<:ThanosW:532225815870570496> <:ThanosW:532225815870570496> I will be thanos instead lol
558466994714968084,FlareTV - PewDiePie vs T-Series,general,53,<:OhNo:514641985340964867> <:OhNo:514641985340964867>
558467023991078912,FlareTV - PewDiePie vs T-Series,general,30,<:DeadChat:524896170787733514>
558467089984389131,FlareTV - PewDiePie vs T-Series,general,18,I send so recently
558467110582484992,FlareTV - PewDiePie vs T-Series,general,13,What the hell
558467244020203520,FlareTV - PewDiePie vs T-Series,general,39,<@352247204288790528> you from hell lol
558467456335872011,FlareTV - PewDiePie vs T-Series,general,30,<@352247204288790528> What lol
558467616684113930,FlareTV - PewDiePie vs T-Series,general,51,I eat Salad and Mash Potato now and it's disgusting
558467733180907520,FlareTV - PewDiePie vs T-Series,general,20,I am freaking hungry
558467793453056041,FlareTV - PewDiePie vs T-Series,general,18,Dude that is gross
558467887082504192,FlareTV - PewDiePie vs T-Series,general,23,My mom ask me to eat it
558468037028610050,FlareTV - PewDiePie vs T-Series,general,25,<@352247204288790528> Idk
558468158378475520,FlareTV - PewDiePie vs T-Series,general,48,<@341648742685999106> Seriously Crab is a animal
558468247234543629,FlareTV - PewDiePie vs T-Series,general,3,Thx
558468289806991361,FlareTV - PewDiePie vs T-Series,general,14,I am delicious
558468368089481221,FlareTV - PewDiePie vs T-Series,general,31,<@478791798345433088> Nice name
558468467175587841,FlareTV - PewDiePie vs T-Series,general,25,<@457029487603875881> Nop
558468585551429632,FlareTV - PewDiePie vs T-Series,general,35,And my disgusting 'seafood' is herr
558468599866589184,FlareTV - PewDiePie vs T-Series,general,4,Here
558468760520884245,FlareTV - PewDiePie vs T-Series,general,30,Right now I am eating dog poop
558468828410019880,FlareTV - PewDiePie vs T-Series,general,7,Help me
558468855404691466,FlareTV - PewDiePie vs T-Series,general,14,I hate my lifr
558468872613920768,FlareTV - PewDiePie vs T-Series,general,4,Life
558468983490084866,FlareTV - PewDiePie vs T-Series,general,35,<@380928993144340482> You love KPOP
558469111080943648,FlareTV - PewDiePie vs T-Series,general,43,<@352247204288790528> is the part of Naruto
558469180257468428,FlareTV - PewDiePie vs T-Series,general,2,JK
