ID,Content Length,Content
558799793057431566,3,uhm
558799804130656273,3,no?
558800150097690640,20,that's how you do it
558800224508968970,86,people will be comfortable with you around and friendly if they think you're confident
558800255249022976,28,then you'll become confident
558800391047872543,38,<@229097310494261248> congrats I guess
558800656933322767,40,<@212114977253752832> wait who's flexing
558800768367329313,1,?
558800790987341844,21,his English was fine?
558801035330584587,20,*obtain the coochie*
558801230755790869,19,chloroform and rope
558801315778789377,31,or just be yourself and get out
558801451321786418,22,talk to you later then
558801567617384448,90,lmao the main thing which stopped me from getting a gf was I have literally no social life
558801575242629120,3,uhm
558801588471463947,11,I'm staying
558801692959965197,31,<@373874896352182273> lmao cool
558801835163516938,13,like streaks?
558801849033949195,11,or properly
558801935743057921,5,nicce
558802141440114698,28,do you think she's into you?
558802310659047432,52,that's because girls will do the subtlest hints ever
558802584257822750,11,gib context
558803033601998891,3,ugh
558803397080252417,4,okay
558803407247245333,8,question
558803436787859456,32,do you think that that is a hint
558803484988669973,34,or are you just telling me a story
558803549723557908,53,because personally I think that's just a friend thing
558803555159638016,3,but
558803630354989056,45,it all depends on how she was acting and shit
558803660428017668,26,it's not just what they do
558803665482285076,2,so
558803673921093632,8,could be
558803870130765846,35,I have literally nothing else to do
558803951693070360,35,its like twelve where Im at anyways
558804041216557067,9,twelve am
558804263413743626,131,would you overall enjoy yourself more as her friend for (presumably) longer than your romantic relationship or would that be better
558804297463365643,18,just consider that
558804399225569321,88,<@373874896352182273> boi I don't have anything to do until like 13:00 why would I sleep
558804439876501514,5,wdym?
558804801379500052,47,lmao same waited until they made the first move
558804931893526549,72,by waited I mean got with someone else because they had a bf at the time
558805120700252161,17,it all worked out
558805139285344261,18,but then it didn't
558805168058138654,13,stuff happens
558805212043673620,4,rude
558805234848235542,22,don't use bad language
558805262463533056,18,yeah you should be
558805337801752586,26,=sorry daddy I've been bad
558805439333007360,3,aww
558805547533598730,20,what could go wrong?
558805582669283343,28,rhetorical don't answer that
558805637472190496,37,I know a lot of things could go wrong
558805647538389012,3,but
558805688474927104,28,you'll only find out one way
558806127182086155,3,oof
558806344996618266,3,o h
558806584323473449,9,yeah sure
558806600693972993,8,go ahead
558807066333020189,47,<@373874896352182273> all the single furriessss
558807100395094017,11,what a dick
558807399369277455,4,okay
558807420030156803,15,while I did say
558807440909533188,27,I have nothing better to do
558807482387136533,25,I am now incredibly tired
558807533544800256,42,and am gonna fall asleep if I keep talking
558807539521683457,2,so
558807563014242374,11,goodbyeeeee
