ID,Content Length,Content
558828660757495832,43,https://tenor.com/view/hey-girl-gif-9374870
558828777464004619,8,hey girl
558828940064456704,17,in forttttttnite?
558829034327244811,12,im on mobile
558829188161994752,63,Any one want free vbucks? i could get it for u guys 200 million
558829287818526740,5,hello
558829403799552002,31,can anyone give me free vbucks?
558829501941809172,22,ok the bot is so funny
558829592849285141,14,Novrgod u scam
558829729587789854,55,NOVRGOD IS A SCAMMER!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
558829839763767318,31,HE SAID I COULD GET FREE VBUCKS
558829946748010526,43,https://tenor.com/view/hey-girl-gif-9374870
558830037273542686,14,Fortnite sucks
558830286847082497,75,I can give free vbucks just go to https://howtogetfreevbucks.siterubix.com/
558830473506455567,71,IF YOU WANT FREE VBUCKS GO TO https://howtogetfreevbucks.siterubix.com/
558830571489329164,41,https://howtogetfreevbucks.siterubix.com/
558830666196844549,44,ANYONE WANT TO 1v1 on playground? plz answer
558830771071221761,29,ANYONE WANT TO 1v1 ANSWER PLZ
558830863773859881,22,ok where do u play on?
558831008586399764,5,ALI A
558831106863136779,31,WHATS BETTER? FORTNITE OR APEX?
558831234516779018,31,CAn anyone give me free vbucks?
558831328569589760,26,hehehehehehehheheheheheheh
558831444814725140,33,NO anyone tried vbucks generator?
558831674411057165,64,same Vbuck generator is a scam who is a DEFAULT?????????????????
558831948831653911,35,im going to buy  s8 battle pass now
558832047410642955,28,wait this is gonna take time
558832154784563204,24,TEDDY THE BOT IS STUPID!
558832246153412637,41,TEDDY THE BOT IS STUPOID!!!!!!!!!!!!!!!!!
558832443797536799,24,ok i got capital lock on
558832756038172673,61,My mom allowed me to buy s8 battle pass yeY!!!!!!!!!!!!!!!!!!
558832897554120721,15,yep im onl;y 14
558833027225223168,4,wut?
558833118405066752,18,i play on xbox one
558834097275797516,52,OMG I JUST GOT HYPRID AND BlackHEart!!!! WHO HAS IT?
558834191769272323,16,im back wut NO U
558834281833562122,12,Im Glad NO U
558834464944554005,20,Teddy the bot sucks!
559033454742994969,31,has anyone got reported before?
