ID,Author,Content Length,Content
559003464542453781,TwitchDagelijks,0,
559003503192965130,TwitchDagelijks,30,What kind of glitch is this 😂😂
559004395602182164,hatsune miku,55,GUI glitch. It's useless and force you to restart game.
559004658836701214,hatsune miku,60,Or your next click on port will be a forced restart by game.
559009267290603532,TwitchDagelijks,48,<@!209171121277239297> or i'm just to fast Kappa
559009473331462161,hatsune miku,25,U r glitching date right?
559009671315193877,hatsune miku,52,Going in and out of the game too often will caus it.
559009770380460038,TwitchDagelijks,17,snapchat man lmao
559009974659973121,hatsune miku,40,<:GWdogawooThrugging:402874217592520706>
560948189893754901,McMaster2017,59,May I have permission to see the glitched contracts chanel?
