ID,Content Length,Content
560602335194382366,31,if you really wanna try caeleth
560602397454368788,39,try healing him while he has the shield
560602440626339841,41,this is the only thing that I can suggest
560602446448295946,2,XD
560602521731727370,31,the doomcleaver is a bit better
560602557651877889,30,its just hard to get his value
560602656234668033,1,🤔
560604634813562880,17,until they cost 0
