ID,Content Length,Content
558769414099697666,25,<@346549631423086594> bum
558780656570728498,60,https://twitter.com/Xbox/status/1109122986810839040?s=09 LOL
558780823608885248,12,*our blacks*
558826017863761950,50,https://youtu.be/s40arGxW7g4 <@346549631423086594>
560979027524059167,71,this the one we mostly use https://en.m.wikipedia.org/wiki/Frankincense
560979198546542599,8,I saw Us
560979231178227722,18,Worse than get out
560979281661001746,50,Kinda lackluster and somewhat predictable at times
560979376766844932,14,not really but
560979433759178752,51,just know that's it's rated what it is for a reason
