ID,Content Length,Content
558758703101247518,161,HOSTING TURTLE WARS WITH VIEWERS_ ANYONE can play_ to join comment "!Join" in my Twitch stream chat and add me on Epic. Full Stacked Lobbies! (Twitch is "Jepto")
558760800089538571,161,HOSTING TURTLE WARS WITH VIEWERS_ ANYONE can play_ to join comment "!Join" in my Twitch stream chat and add me on Epic. Full Stacked Lobbies! (Twitch is "Jepto")
558767017876914177,161,HOSTING TURTLE WARS WITH VIEWERS_ ANYONE can play_ to join comment "!Join" in my Twitch stream chat and add me on Epic. Full Stacked Lobbies! (Twitch is "Jepto")
558767873745747969,161,HOSTING TURTLE WARS WITH VIEWERS_ ANYONE can play_ to join comment "!Join" in my Twitch stream chat and add me on Epic. Full Stacked Lobbies! (Twitch is "Jepto")
558778254819852308,161,HOSTING TURTLE WARS WITH VIEWERS_ ANYONE can play_ to join comment "!Join" in my Twitch stream chat and add me on Epic. Full Stacked Lobbies! (Twitch is "Jepto")
558803616987873282,161,HOSTING TURTLE WARS WITH VIEWERS_ ANYONE can play_ to join comment "!Join" in my Twitch stream chat and add me on Epic. Full Stacked Lobbies! (Twitch is "Jepto")
558810472250474526,161,HOSTING TURTLE WARS WITH VIEWERS_ ANYONE can play_ to join comment "!Join" in my Twitch stream chat and add me on Epic. Full Stacked Lobbies! (Twitch is "Jepto")
558818142189781013,161,HOSTING TURTLE WARS WITH VIEWERS_ ANYONE can play_ to join comment "!Join" in my Twitch stream chat and add me on Epic. Full Stacked Lobbies! (Twitch is "Jepto")
558828684803309576,161,HOSTING TURTLE WARS WITH VIEWERS_ ANYONE can play_ to join comment "!Join" in my Twitch stream chat and add me on Epic. Full Stacked Lobbies! (Twitch is "Jepto")
558832670130569238,161,HOSTING TURTLE WARS WITH VIEWERS_ ANYONE can play_ to join comment "!Join" in my Twitch stream chat and add me on Epic. Full Stacked Lobbies! (Twitch is "Jepto")
558833840362225664,161,HOSTING TURTLE WARS WITH VIEWERS_ ANYONE can play_ to join comment "!Join" in my Twitch stream chat and add me on Epic. Full Stacked Lobbies! (Twitch is "Jepto")
