ID,Channel,Content Length,Content
558448754571608064,lfg-creative,97,@everyone who can ban me please ban me with the reason "for being bad" PLEASENLFYI i hate fortnite
558449045090205696,lfg-creative,60,FORTNITE COMPLETE SHIT AND BS @EVERYONE BAN ME FOR BEING BAD
558449257401548820,lfg-creative,145,Hail to UkraineToday at 8:35 PMNL@everyone who can ban me please ban me with the reason "for being bad" PLEASENLFYI i hate fortnite I WILL SPAM DIS
558449472649297951,lfg-creative,16,FORTNITE IS SHIT
558449761267482634,lfg-creative,36,<@!299313207510695936>  ban me bitch
558450240991133754,lfg-creative,62,YALL CANT BAN ME MOTHER FUCKERS WHO SUCK COCK YOU GAVE FUCKERS
558450449171218443,lfg-creative,22,BAN ME I DARE YALL LOL
558450861412581378,lfg-creative,76,FUCK YOU YOU LITLE CUNT I JUST WANNA GET BANNED BITCH <@!299313207510695936>
558451301940461569,lfg-creative,53,BAN ME <@!299313207510695936> i dare you i just wanna
558451658640588810,lfg-creative,3,WHY
558451860734869504,lfg-creative,35,I AM DOING EXPIRIMENT PLEASE BAN ME
558452712275050516,lfg-creative,9,FUCK YALL
