ID,Channel,Content Length,Content
558771766265249793,anime,19,Is Date a Live good
558772060743139328,anime,6,Thanks
558772937281241113,anime,48,It’s amazing. I’m going to resume watching today
558772956831023107,anime,24,Going to start episode 7
558773017661145098,anime,54,I love the new character girl. The popular famous girl
558814871446224906,anime,17,Goblin slayer btw
558814879444893716,anime,4,JKJK
558834316558336021,anime,43,Is this a spoiler but for the show Toradora
558834365417652244,anime,45,What does the Tusukas mother do for a living?
558834396778725376,anime,18,The main character
558834485458894880,anime,37,Toradora_ the main characters mother.
558834531541450753,anime,50,She always comes in drunk and dresses up like nice
558834546045485069,anime,9,Ohhhhh ok
558834554220314634,anime,6,Thanks
559021508354244618,anime,38,<@327409404830023682> good comment lol
559034529092861967,anime,9,Hell yeah
559049806715027456,anime,9,Cute girl
