ID,Channel,Content Length,Content
560650441994797056,pewdiepie-vs-tseries,5,T-gay
560650511997730816,pewdiepie-vs-tseries,8,T is gay
560650734065156127,pewdiepie-vs-tseries,2,No
560650846485086219,pewdiepie-vs-tseries,18,Yeah really sketch
560651106296922125,pewdiepie-vs-tseries,30,They do have multiple channels
560651214266564628,pewdiepie-vs-tseries,30,So the subs could be from them
560651649056636934,pewdiepie-vs-tseries,26,they have ***PESTILENCE***
560651751837925418,pewdiepie-vs-tseries,25,My friend got auto subbed
560651876790435840,pewdiepie-vs-tseries,20,And he is in the USA
560651944910127104,pewdiepie-vs-tseries,9,HOLY MOLY
560652029874405376,pewdiepie-vs-tseries,22,he must be *cured* now
