ID,Channel,Content Length,Content
558840839267287050,off-topic,4,stop
558843133673340929,off-topic,7,whaaat?
558843330918744065,off-topic,16,or kitchen knife
558843381367832576,off-topic,12,pretty sharp
558843429463916564,off-topic,3,nah
558843500884393994,off-topic,11,don`t wanna
558843556723425280,off-topic,2,y?
558843626306797569,off-topic,2,y?
558843734805184512,off-topic,14,bye I gotta go
560633230760345600,off-topic,2,hi
560633295407415307,off-topic,7,hello ?
560644688097312779,off-topic,2,hi
560644861720788998,off-topic,30,is fortnite better than apex ?
560644975147352094,off-topic,38,I only play fortnite_ so_ I don`t know
