ID,Channel,Content Length,Content
558794217149956124,lfg-battleroyale-pc,21,lf1 eu squad 200+wins
558794427368472577,lfg-battleroyale-pc,21,lf1 eu squad 200+wins
558794660118659092,lfg-battleroyale-pc,21,lf1 eu squad 200+wins
558794911902597122,lfg-battleroyale-pc,31,looking for 1 eu squad 200+wins
558797013291106332,lfg-battleroyale-pc,31,looking for 1 eu squad 200+wins
