ID,Server,Channel,Content Length,Content
558449594233782282,Official Fortnite,battleroyale-images,12,Cop or drop?
558463786772725760,Official Fortnite,battle-royale,35,gamemode with no tryhards or sweats
558463890405720066,Official Fortnite,battle-royale,1,😃
558471914851663912,Official Fortnite,lfg-battleroyale-pc,65,can anyone help me deal damage to opponents using a pirate cannon
560629333690023937,Official Fortnite,battleroyale-images,0,
560634102609346561,Official Fortnite,battleroyale-images,3,ok'
560634407610875907,Official Fortnite,lfg-battleroyale-pc,18,ASIA Floor is lava
560635568686497815,Official Fortnite,lfg-battleroyale-pc,33,Need Asia (Floor Is Lava) Be good
560637158453542924,Official Fortnite,fortnite-general,3,ikr
560638369638645760,Official Fortnite,battle-royale,55,i like how a glitch with the dual pistols reloads twice
560648457522642964,Official Fortnite,battleroyale-images,20,what does this mean?
560990305869103114,Official Fortnite,fortnite-general,62,does anybody have the same problem where you cant play squads?
560999783582531589,Official Fortnite,battleroyale-images,4,drop
