ID,Channel,Content Length,Content
558868475603451907,lfg-battleroyale-mobile,16,Who wants to 1v1
558868617282715658,lfg-battleroyale-mobile,22,Dm me if you wanna 1v1
558868764200927232,lfg-battleroyale-mobile,24,<@340699869192912897> ok
558868997039325378,lfg-battleroyale-mobile,16,Anyone wanna 1v1
558869045256912908,lfg-battleroyale-mobile,22,Dm me if you wanna 1v1
558869150693589013,lfg-battleroyale-console,1,K
560601803683659814,lfg-battleroyale-mobile,31,Who wants to help a brother out
560601956121444352,lfg-battleroyale-console,99,Who wants to help a brother out and train me because it is literally my first time playing fortnite
560602402865152003,lfg-battleroyale-console,141,Who wants to help a brother out and  train and help me get better me because it is literally my first time playing fortnite if you will Dm me
560602460901736452,lfg-battleroyale-mobile,16,I DON'T HAVE ONE
560622992745431043,lfg-battleroyale-console,187,Who wants to help a brother out and  train and help me get better me because it is literally my first time playing fortnite if you will Dm me NOT A NOOB THEN TURN INTO PRO ALL OF A SUDDEN
560623201286094877,lfg-battleroyale-mobile,187,Who wants to help a brother out and  train and help me get better me because it is literally my first time playing fortnite if you will Dm me NOT A NOOB THEN TURN INTO PRO ALL OF A SUDDEN
560623914854776852,lfg-battleroyale-mobile,187,Who wants to help a brother out and  train and help me get better me because it is literally my first time playing fortnite if you will Dm me NOT A NOOB THEN TURN INTO PRO ALL OF A SUDDEN
560623959364730880,lfg-battleroyale-mobile,14,Just need help
