ID,Content Length,Content
558455349460598794,4,nice
558455802721992748,23,windows 10 edition_ yes
558455807998427138,3,why
558456736156090368,46,for a moment i thought i was in grian's server
558818092680085517,75,im sad that this hasnt been mentioned yet that u can do this with a lecturn
558851806604820493,3,thx
559061119428198425,32,<:thinksteve:425381858121875459>
559061905625579520,4,same
559061917163847680,1,?
559062078162206799,4,lmao
559062548788281345,8,its nice
559062897385537556,3,idk
559063372612501506,42,<@439916969362456578> concrete cuz why not
559102583994843146,26,im suffocating in my couch
560286545836376064,1,2
560286673922162688,26,<@363790207889309696> nice
560286839861149707,37,i tried my hardest to make the fridge
560286844189671424,3,lol
560286929871044609,33,i guess im gonna watch some grian
560287617338310656,33,ok this fridge should look better
560288362724982785,1,?
560651694514503710,28,CODS ARE SPAWNING IN MY POOL
561008536931532830,28,well it was next to my spawn
561008662894739479,55,which white block looks the best for a futuristic build
561008669454499853,16,concrete or snow
561008839000981555,16,wdym light it up
561008926393368579,2,ok
561009040964976710,69,<@216636780995280896> i think quartz it too tiley_ so i didnt show it
