ID,Server,Channel,Content Length, Content
558108233261383690,r/teenagers,general,61,If Rule 10 was still up in this bitch_ you'd all be fucked. 😤
558108370062802976,r/teenagers,general,37,Rule 10 was what users think mods do.
558108396801490955,r/teenagers,general,36,Have absolute_ unquestionable power.
558108491324325888,r/teenagers,general,69,<@!172991860594180097> Lad_ I started a shitstorm and I am loving it.
558108866106359819,r/teenagers,general,234,<@!267822882044772353> Remember when we were in ASS BOBA and I always said that <#278625925170462720> wasn't as bad as what people thought? I think its time to admit <#235888301930708992> can be more cancer than <#278625925170462720>.
558110698538795018,r/teenagers,general,201,>you just love antagonizing us for no reasonNLWe're moderators Kris_ this means we deserve to be shit on for every little thing we do correct because we don't know the rules we helped write or anything.
558110826897080340,r/teenagers,general,6,YEETED
558112309860368385,r/teenagers,general,119,>Maybe we can just have LEWD channelNLYou have a better chance at finding some happiness in my soul than this occurring.
558112479562170369,r/teenagers,general,9,LMAO CYLL
558112668347662366,r/teenagers,general,171,>The NSFW channel I was proposing would be for discussion_ not imagesNLTwo serious questions.NLNLFirst_ can you read?NLSecond_ can you read the rules in <#143821685726904320>?
558113022271553546,r/teenagers,general,97,Can I also point out_ that it is literally illegal for us to permit you guys to see some content?
558113033138733066,r/teenagers,general,10,Literally.
558113232653516801,r/teenagers,general,96,<@!266048997381242890> general has made me hate myself and humanity even more than usual tonight
558113362018566144,r/teenagers,general,44,This conversation is done. Find a new topic.
558113613320159287,r/teenagers,general,7,I'm 20.
558114029965672449,r/teenagers,general,189,I'm literally back to help <#278625925170462720> and to help Caro's transition as owner. NLNLI was here before as a Discord mod and as DTL and I have been in the community for nearly 7 years.
558114079131303949,r/teenagers,general,36,!!mute <@502534447892135956> pending
558114468215914519,r/teenagers,general,27,!!unmute 502534447892135956
558114472422670356,r/teenagers,general,98,!!mute 502534447892135956 15 "TIER 1_ Rule 2_ repeated instances of spam and forbidden discussion"
558114483474530304,r/teenagers,general,98,!!mute 502534447892135956 15 "TIER 1_ Rule 2_ repeated instances of spam and forbidden discussion"
558115038322491402,r/teenagers,general,51,!!unmute 94258217944629248 "Dyno is dumb sometimes"
558115617983430662,r/teenagers,general,57,The perception could be that you're implying I'm a creep.
558115637310914578,r/teenagers,general,46,Which may have been why it was deleted before.
558115677378969616,r/teenagers,general,18,I didn't delete it
558115695150497815,r/teenagers,general,39,I didn't even know you posted it ebfore
