ID,Channel,Content Length,Content
560600186682867712,serious-personal,75,Today_ A rich fucker just flat out told me "This is why no body likes you".
560600247512858624,serious-personal,65,That_ ladies and gentlemen_ is how to tell if someone is insecure
560600313560825867,serious-personal,64,If they act like an ass for no reason_ they are insecure as fuck
560600876490948616,serious-personal,84,So take it from me_ if you walk in front of someone and they say that_ they insecure
560602162229542914,serious-personal,76,i gotta disagree. If I'm standing still and he starts shit_ he got a problem
560602237773021216,serious-personal,48,Brother_ I was standing at my desk doing nothing
