ID,Server,Channel,Content Length,Content
558800407057399809,Official Fortnite,fortnite-general,15,i fort nutted 😫
558800745319890955,Official Fortnite,fortnite-general,25,i gonna fort nut in a rat
558864397662158858,MINECRAFT,technical-java,249,(this is in 1.13.2 and i have no mods loaded) whenever i try to go into a realm server for minecraft it either doesnt let me in an says 'disconnected' or lets me in for like 3 seconds and then says 'disconnected' anyone got ideas on how to fix this?
558864804345806848,MINECRAFT,technical-java,103,i dont have any other realm servers but yes i have tried other multiplayer servers and they have worked
558864846150565908,MINECRAFT,technical-java,46,also i was able to play on the realm yesterday
558864868187570177,MINECRAFT,technical-java,28,but today it stopped working
558864921669140480,MINECRAFT,technical-java,52,and my friends can join the realm aswell just not me
558865102879850527,MINECRAFT,technical-java,112,i also have pretty bad internet (20kb a second) and ive restarted the router twice and my computer and minecraft
558865371998978048,MINECRAFT,technical-java,70,it was the same as that yesterday though_ its just really confusing me
558865856910852105,MINECRAFT,technical-java,11,okay thanks
558866010145292289,MINECRAFT,support,262,(this is in 1.13.2 java version and i have no mods loaded) whenever i try to go into a realm server for minecraft it either doesnt let me in an says 'disconnected' or lets me in for like 3 seconds and then says 'disconnected' anyone got ideas on how to fix this?
558866320020733973,MINECRAFT,support,121,we are both using the same version and im pretty sure he has LAN enabled also it was working yesterday but just not today
558866553525764122,MINECRAFT,support,6,1.13.2
558866834586337281,MINECRAFT,support,149,just for some more information the host is my brother (we are on the same wifi) he also cant connect to the realm and he is on the same version as me
558866900264681474,MINECRAFT,support,39,but my friends can connect to the realm
