ID,Channel,Content Length,Content
560285778639454208,lfg-savetheworld-pve,49,Need Help With Canny SSD 10 Already Trapped Dm Me
560986765608091648,lfg-savetheworld-pve,28,LFG For Yarr! Missions DM Me
560991191982800896,stw-questions,16,3 star evolution
560991237054922752,stw-questions,25,4 star evolution is canny
560991255220322325,stw-questions,15,5 star is twine
