ID,Content Length,Content
559072579630137344,61,Count how many enemies you can find in Earthbound Beginnings.
560285420919717890,13,Concrete Man.
560285574330581016,49,Professional Concrete Build- Tom skipped leg day.
560285760193036297,14,Anything goes!
560285786466025483,12,Even salami!
560285871224651798,20,You gotta be stoned.
560285973477588996,42,And I know exactly how to stone you two...
560286207712690202,30,Wasn't Net Neutrality a thing?
560286326650437632,39,Forgot completely about Net Neutrality.
560599213918912554,5,So...
560600420129439772,145,The comments can be summarized as: "I remember playing the game so much as a little baby johnny boy_ so sad to see how bad and broken it became".
560621290638016532,44,Oh my concrete...One of the mods is a furry.
560621364457898037,24,*vomits concrete powder*
560621389384646686,11,DISGUSTING!
560623017365864458,30,I can't message on the server.
560623076341972993,46,Because my phone number is considered invalid.
560623120658989056,11,By Discord.
560632152048271370,11,Hey...Uh...
560632177360896010,29,Everyone involved with Sonic.
560632198433210369,18,Or a fan of Sonic.
560634013610409996,28,https://youtu.be/lXPlQHHS4XU
560635097066504193,28,https://youtu.be/JCsCuOgZjeo
560635233913929736,5,Mkay.
560635271901741075,17,It's Sonic music.
560635681962065940,40,Shutterbugs.. The best enemies in Mania.
560635704690999306,20,They act like Wisps.
560635737377341441,33,Except they take pictures of you.
560635856877125662,25,Too many pictures of you.
560636320662159373,28,What the hell are you doing?
560636646668763147,28,https://youtu.be/SZDoh7eNBSI
560638282912890883,46,This Act 2 music. https://youtu.be/iHQoAWd9oQw
560638312239595560,22,This darn Act 2 music.
560638332854468625,13,So beautiful.
560638812980641802,58,Love how this game made a zone based off a printing press.
560638959085158412,55,And the second act is flat out in some pristine forest.
560639224169234432,49,Nice touches like that go a long way_ don't they?
560640588332924929,61,Then_ we have Stardust Speedway. https://youtu.be/W2MEAwXuMEM
560640672651149323,18,This OST is bliss.
