ID,Content Length,Content
558473601943339008,36,<:KannaDetective:552224379283701761>
558473613704036353,15,does not comput
558473935235317811,38,just don't say loli or u'll get banned
558473941447082014,6,o shit
558473953950302245,36,<:MonkaSurrender:552222985084338218>
558474130601803788,14,I'm not scared
558474144929415178,31,<:atarucool:472757640435335168>
