ID,Channel,Content Length,Content
558990938157088781,anime,7,comedy?
559004265905913857,anime,3,Yep
559005198492631062,anime,10,??????????
559005472904970240,anime,27,I disliked masamune as well
559005508732977163,anime,39,Mainly because there was no progression
559005617818304543,anime,3,obv
559006202479247364,recommendations,2,??
559007046624739343,anime,8,Re:zero?
559007169144553472,anime,26,I'm extremely hyped for it
559007200371277834,anime,49,Just crossing my fingers that its at least 2 cour
559007231920701452,anime,39,I feel like 1 cour wouldnt suit re zero
559007451005976624,anime,37,So much good shit coming on 2019/2020
559007467170955264,anime,3,in*
559007973599477770,anime,31,Haven't even tried Golden Kamuy
559008222934204458,anime,53,At this rate spice and wolf s3 and no game no life s2
559008227245686786,anime,54,jk itll never happen <:feelsvoiman:529569461523709953>
559008397144358933,anime,54,not for me bc i heard the light novels started back up
559008425879666697,anime,36,but i thought it would be wayy later
559008601755353089,anime,49,mahouka is really popular in japan im pretty sure
559008616867430440,anime,17,the ln's at least
559008682101178378,anime,41,<:feelsvoiman:529569461523709953> Godsuya
559008820282654728,anime,80,I was also surprised that The Kings avatar is getting a 2 cour s2 in summer lmao
559008957562093598,anime,65,But it's chinese so it's slept on <:pepehands:529628758924197889>
