ID,Server,Channel,Content Length,Content
561003444249559049,Official Fortnite,battle-royale,5,hello
561003569831084053,Official Fortnite,battle-royale,25,who want to play fortnite
561003639628628000,Official Fortnite,battle-royale,22,do you guys play on pc
561003822173126659,Official Fortnite,battle-royale,36,if you play on pc  can  you teach me
561003893455323139,Official Fortnite,battle-royale,2,no
561004062393368601,Official Fortnite,battle-royale,24,do any of you play on pc
561004210435653632,Official Fortnite,battle-royale,16,can you teach me
561004454921633820,Official Fortnite,battle-royale,24,lenvovo can you teach me
561004632109875237,Official Fortnite,battle-royale,1,y
561004839853621265,Official Fortnite,battle-royale,36,i play on ps4 and have over 150 wins
561005316330881024,Official Fortnite,battle-royale,11,i have 150+
561005409863729153,Official Fortnite,battle-royale,27,toasty what do  you play on
