ID,Content Length,Content
558794015911182379,36,Now that was an epic victory royale!
558794214075400213,21,<@464557033254027305>
558794450630082562,49,<@312363973695766529> Of all profile pictures why
558794549649080344,2,Ok
558794757133041696,24,Search a buried treasure
558795372219072532,17,ja ich po zu lust
558795782485180424,69,<@!517346329408700416> ahahhahahahahaahahaahhaaahhahahhahhahhahahhaha
558795886419771392,28,What wrong with the EU kids?
558796040648785922,37,Go search account merging on fortnite
558796309515993129,41,Im GoNnA rEpOrT YoU <@214872546917613571>
558796461765165056,16,not like I would
558797940056129536,3,idk
558799000518787072,49,why is battle royale general voice chat so stupid
558799090784141313,34,Since when did sasuke talk english
558799296611483658,2,no
