ID,Content Length,Content
558841529628753941,0,
558845758535892994,18,Learn some grammar
558846561023557643,31,<@250781496875548672> yes it is
558846773175517194,25,Fishing sucks anyways lol
559049520034611211,14,ewwwwwwwwwwwww
559049538388754472,12,rezero sucks
559049585566416900,7,it does
559050487920459794,90,hot take: Minecraft hunger games was the best thing in Minecraft and everything else sucks
559051005170548739,39,i have no clue what either of those are
559051343130525706,48,"vanilla creative/survival is infinitely better"
559051361262632970,9,AHAHAHAHA
559051368154005517,6,normie
559051606629285909,16,Don't be foolish
559051653886509138,55,Mods drastically increase the fun in survival minecraft
559051727077376010,52,If you like vanilla minecraft you're by law a normie
559051749063786513,21,That's just how it is
559056928945471490,25,<:gay:535393031906656256>
559056942203535362,33,<a:pretty_gay:555481049333891073>
559056963053420544,32,<:gay_cowboy:555480724623327244>
559057099082956802,46,Most of my karma came from one post on TD lmao
559057178699366461,10,The_Donald
559057310673272873,5,It is
559057328209395722,17,That's why I left
560642385780932639,28,https://youtu.be/kAM3gVEEcqo
560642409277554689,21,<@323773408586498049>
560642479737536515,15,AHHHHHHHHHHHHHH
560642498666692638,18,I NEED A MEDIC BAG
560643195856355351,12,Jesus christ
560643224763629578,27,I'm watching Lilo & Stitch_
560643258162741261,43,It's so much more wack than what I remember
560643268501700629,18,Like what the fuck
560643311862284298,47,Lilo out right beats up a girl at the beginning
560643606134652958,37,Tiocfaidh Ár Lá <@323773408586498049>
560643796925415436,0,
560643827510149122,0,
560643931491139604,17,OOO AHH UP THE RA
560646167109566496,36,<@323773408586498049> I don't get it
560646249896869908,2,oh
560646263662706695,8,OHHHHHHH
560646273187971072,8,I get it
560646281559801876,4,okay
560646288895639597,8,bad meme
560646311683031060,4,2/10
560646320562634763,10,nice photo
560646349482229782,24,just not that understoof
560646396168896533,4,Yeah
560646406449397784,7,I don't
560646508995936286,17,I don't hate them
560646530801860611,31,That's not a strong enough word
560646545431855144,37,<:thinkFingerGuns:527902122293854218>
560646592240156672,1,😄
560646604495912972,7,you too
560647077328060426,0,
560647090506825746,15,I hate Congress
560647123196968961,27,The Senate is a fuckin joke
