ID,Server,Channel,Content Length,Content
560987976767897674,SAO: Memory Defrag,off-topic,21,Is this group active?
560990443265982525,SAO: Memory Defrag,global-md,7,Hi guys
560990492184281121,SAO: Memory Defrag,global-md,26,The group is still active?
