ID,Server,Channel,Content Length,Content
559109769512878110,Official Fortnite,fortnite-general,45,why cant i play in the bravehart? i qualified
559110789659754496,Official Fortnite,fortnite-general,77,<@!169596815904210944> why cant i play inbravehart? i qualified but cant play
559110899953172505,Official Fortnite,fortnite-general,29,nope it opened at 4_ its 4:30
559111049744220160,Official Fortnite,fortnite-general,61,i got top 1% too <@!169596815904210944>  it doesnt make sense
