ID,Channel,Content Length,Content
559094245525291028,minecraft,8,Hm_ nah.
559094333874110474,minecraft,69,<@442258048212533258> restart Minecraft_ that might solve your issue.
559097134289518594,minecraft,5,Same.
559097306209714178,minecraft,34,I honestly expected that nickname.
559097442788704261,minecraft,35,those glass textures are nauseating
559097664088703013,minecraft,43,<@489047700533280768> <#332967590685310978>
559097884901900309,minecraft,14,?t multiplayer
559097909996683264,minecraft,3,hm?
559097944029134858,minecraft,23,Which was the tag then?
559098050585559040,minecraft,43,<@473559241253453825> <#332967590685310978>
559098436885020908,minecraft,97,<@226010584053710849> <#305580569238962186> _ though what you're saying is completely suggestive.
559098493705125932,minecraft,25,And it's disgusting... :/
559098564412833804,minecraft,31,No... just suggestive in a way.
559098634285875200,minecraft,25,911_ what's your problem?
559098964050444299,minecraft,38,I keep them then enchant the pickaxes.
559099133059792896,minecraft,44,<@406151425429733377> You're not forcing us.
559099375553609732,minecraft,11,Yeah it is.
559099445929574400,minecraft,31,<@554066213861457921> chill ._.
559099707620851712,minecraft,59,<@451170172989079552> ummm... just fix the grammar a bit...
