ID,Channel,Content Length,Content
559002456843878431,off-topic,1,📸
559002614935715865,off-topic,44,Didn't embed but I liked where that gif went
559003052598755353,off-topic,4,Wait
559003099826749463,off-topic,36,Lemme see if that guy is advertising
559003122652020736,off-topic,13,I know arabic
559003213098123287,off-topic,26,Yes he sure is advertising
559003228323446804,off-topic,10,Report him
559003392119275550,off-topic,80,I hope he knows that there are less arabians using duscord than the English ones
559003460155211776,off-topic,36,So it was a false call to use arabic
559003542724018387,off-topic,19,Anyways he's banned
559003859964526602,off-topic,67,I don't wanna disallow my dm because I really wanna see them trying
559003958635528227,off-topic,6,I know
559006132371193883,off-topic,2,Yo
559006389826093056,off-topic,11,Good parody
559006426903740419,off-topic,16,As far as I know
559006475708661763,off-topic,35,The original song of it got deleted
559006509967736860,off-topic,24,<@254887002686750720> wb
559006620055633940,off-topic,23,You're no longer pissed
559006865766219783,off-topic,54,Last time I got banned by raven was meant to be a joke
559006896347152384,off-topic,20,Lemme find the quote
559007332218961931,off-topic,50,Just to let you know I had the worst day that time
559007427631251467,off-topic,17,I was so do broke
559007471314665482,off-topic,9,That name
559007507184353290,off-topic,3,No?
559007572989050886,off-topic,16,I don't have one
559007635454689320,off-topic,40,<@484739290258210836> get anna'd anyways
559007790535016468,off-topic,14,Bass much high
559007830519054337,off-topic,17,Much loud so dank
559008628623802379,off-topic,0,
559008768965345280,off-topic,4,Bruh
559008886527492109,off-topic,5,I see
559009073840783370,off-topic,13,No they can't
559009191604387851,off-topic,2,Hm
559009399151263745,off-topic,4,Bruk
559009410387542046,off-topic,1,H
559009558736011265,off-topic,26,I'd like to get an emerald
559015150674509824,off-topic,5,Again
559061975728914449,off-topic,33,How does that look like a creeper
559062068280426507,off-topic,26,That's a creeper with arms
559062366650892298,off-topic,20,Hi wheesing I'm zero
559062510976761886,off-topic,6,Nm hbu
559062590215421953,off-topic,16,Nice to meet you
559062922144514069,off-topic,30,If you say that's killer queen
559063127845502997,off-topic,25,<@366256660781596672> no.
559063192941101077,off-topic,34,<:GWeniIsLeave:398885975658332171>
559063304061059082,off-topic,23,*A wild Chris appeared*
559063371807457280,off-topic,4,Heya
559063395014541313,off-topic,12,How ya doing
559065415578419200,off-topic,12,Rip big bird
559065564589326357,off-topic,4,Bruh
559065642893049866,off-topic,39,Your character looks as similar as mine
559065910204432417,off-topic,11,No I didn't
559068304749363201,off-topic,49,<@292043767974985732> haven't seen you in a while
559068760770871296,off-topic,38,<:GWjiangLoveHeart:408280788749254658>
