ID,Channel,Content Length,Content
559061989729501204,alicization-anime-spoilers,59,<@168971288788992000> but there was no op at the begginning
559062178448146447,alicization-anime-spoilers,54,The animation in this ep was on the level of spiderman
559062274950823936,alicization-anime-spoilers,28,Teh 2nd restart of spiderman
559062295389667359,alicization-anime-spoilers,23,(Dunno what u call dat)
559062394400145418,alicization-anime-spoilers,42,Im most hyped about new op/ed in next cour
559062567876689960,alicization-anime-spoilers,6,1 week
559062603511365642,alicization-anime-spoilers,21,Oh i assumed it was 1
559062810433290240,alicization-anime-spoilers,28,You guys are memeing_ right?
559062852875583488,alicization-anime-spoilers,9,Fuck me..
559063552930086922,alicization-anime-spoilers,32,Meh_ i didnt care much for eugeo
560962651505819659,sao-games,46,I could wait for anniv3 asuna if it came to it
560981691674656788,sao-games,11,OOOOOOOHHHH
560981757952917505,sao-games,72,Camisole units as in units wearing camisole dresses or shirts or whatevs
560982008013258753,sao-games,25,Eugeo wearing camisole..?
560982637548797974,sao-games,0,
560982656318177280,sao-games,20,Who the nani is this
560991111976452096,sao-games,3,Yep
560991188845330449,sao-games,49,But if you can trade gold ones for global tickets
560991359952093189,sao-games,41,I just want water hcs to mlb anniv2 asuna
560991475207503877,sao-games,3,Yea
560991519847350292,sao-games,6,Nannii
560991534275624976,sao-games,9,Whats v1?
560991629868007443,sao-games,9,OOOOOOOOH
560991690177904660,sao-games,12,Feelsdumbman
560991816736964619,sao-games,37,So i should call it 2nd annu asuna..?
560991862396289058,sao-games,5,Anni*
