ID,Channel,Content Length,Content
560652998284673034,general-2-electric-boogaloo,26,notch is so fucking stupid
560653184314376194,general-2-electric-boogaloo,92,why do they keep saying notch made minecraft lmao who is that? minecraft was a gift from god
560653484878331919,general-2-electric-boogaloo,44,"don't punch facists! punch facists instead"
560653727522881559,general,27,<@170541584276914178> ur in
560654010449657873,serious-personal,67,gay doesn't bother me but call me q*eer and ill punch u in the nose
560654024232271892,serious-personal,9,yes it is
560654199407378432,serious-personal,33,<:FeelsHugMan:473030101089386507>
560654295561928724,serious-personal,9,m*necraft
560957263431335965,server-feedback,27,horny people have no rights
560962558496866304,debates,24,family fuckin zucks xude
560964550522830848,memes,13,good shit huh
