ID,Channel,Content Length,Content
560964677849579521,fortnite-general,8,Helloooo
560982291824902164,lfg-battleroyale-console,82,Fortnite anybody? Must have mic_ Requesting a good KD_ Speak English_ East servers
560982482145509396,lfg-battleroyale-console,4,Shit
560982678917218314,lfg-battleroyale-console,19,I now play Fortnite
560983119788769290,lfg-battleroyale-console,20,Take the LOOSE KIdDo
560984294231638028,lfg-battleroyale-console,12,Duo anybody?
