ID,Channel,Content Length,Content
558817530043432961,general,34,I admire the guy who killed butler
558817658900840468,general,56,the guy who edited mein kampf was the first grammar nazi
558817689615859713,general,0,
558817751200956435,general,2,no
558817806804713482,general,3,n o
558817871824945172,general,6,[MEME]
558817884995059722,general,10,bamboozled
558817894528712739,general,4,eeee
558817947402108940,general,5,you 😉
558817990855098388,general,13,BURN THE MODS
558818380472385546,general,19,Vive la révolution!
558818427737866241,general,20,OFF WITH THEIR HEADS
558818947873374212,general,23,If you say so_ bagel...
558819088789667856,general,35,kEeP mEmEs iN <#212597110770630656>
558819197510221827,memes,0,
558819297791574031,memes,0,
558820646558367777,general,48,can one of the mods kick me with the reason “ee”
558820719299919874,general,26,how the fuck am i level 16
558820795535720454,general,36,I’ve only sent like 10 messages here
558820893674045440,general,17,i never knew that
