ID,Server,Channel,Content Length,Content
558449512335802382,r/teenagers,bot-commands,21,<@423694063888498688>
558449820977725440,r/teenagers,bot-commands,21,<@423694063888498688>
558449828619616263,r/teenagers,bot-commands,21,<@423694063888498688>
558449830649659409,r/teenagers,bot-commands,21,<@423694063888498688>
558449833334013964,r/teenagers,bot-commands,21,<@423694063888498688>
558449837134315531,r/teenagers,bot-commands,21,<@423694063888498688>
558449840623714344,r/teenagers,bot-commands,21,<@423694063888498688>
558449844063305739,r/teenagers,bot-commands,21,<@423694063888498688>
558449850111229953,r/teenagers,bot-commands,43,<@423694063888498688> <@423694063888498688>
558449853877714964,r/teenagers,bot-commands,21,<@423694063888498688>
558449872853008425,r/teenagers,bot-commands,21,<@423694063888498688>
558449877118484485,r/teenagers,bot-commands,21,<@423694063888498688>
558449880746426369,r/teenagers,bot-commands,21,<@423694063888498688>
558449891257614348,r/teenagers,bot-commands,21,<@423694063888498688>
558449981493870594,r/teenagers,bot-commands,21,<@423694063888498688>
558450009000116254,r/teenagers,bot-commands,21,<@423694063888498688>
558450090516414471,r/teenagers,bot-commands,21,<@423694063888498688>
558450121382297601,r/teenagers,bot-commands,21,<@423694063888498688>
558450249157443586,r/teenagers,bot-commands,21,<@423694063888498688>
558450279687782402,r/teenagers,bot-commands,21,<@423694063888498688>
558450284859490314,r/teenagers,bot-commands,21,<@423694063888498688>
558450286046347306,r/teenagers,bot-commands,21,<@423694063888498688>
558450288772775956,r/teenagers,bot-commands,21,<@423694063888498688>
558450294116057120,r/teenagers,bot-commands,21,<@423694063888498688>
558450300827205634,r/teenagers,bot-commands,21,<@423694063888498688>
558450302961844224,r/teenagers,bot-commands,21,<@423694063888498688>
558450303867944960,r/teenagers,bot-commands,21,<@423694063888498688>
558450304786497561,r/teenagers,bot-commands,21,<@423694063888498688>
558450305923022860,r/teenagers,bot-commands,21,<@423694063888498688>
558450392254644264,r/teenagers,bot-commands,21,<@423694063888498688>
558450394938736646,r/teenagers,bot-commands,21,<@423694063888498688>
558450397682073667,r/teenagers,bot-commands,21,<@423694063888498688>
558450399183634442,r/teenagers,bot-commands,21,<@423694063888498688>
558450400416759828,r/teenagers,bot-commands,21,<@423694063888498688>
558450402362916866,r/teenagers,bot-commands,21,<@423694063888498688>
558450406506889231,r/teenagers,bot-commands,43,<@423694063888498688> <@423694063888498688>
558450410894131241,r/teenagers,bot-commands,43,<@423694063888498688> <@423694063888498688>
558450413230358538,r/teenagers,bot-commands,21,<@423694063888498688>
558450415079915571,r/teenagers,bot-commands,21,<@423694063888498688>
558450436571660338,r/teenagers,bot-commands,21,<@423694063888498688>
558450639445819453,r/teenagers,bot-commands,21,<@423694063888498688>
558450688305135647,r/teenagers,bot-commands,73,my showers >>> cold showers at all girls are making kids violent shooters
558450759071563776,r/teenagers,bot-commands,21,<@423694063888498688>
558450798611136522,r/teenagers,bot-commands,21,<@423694063888498688>
558450801987813376,r/teenagers,bot-commands,21,<@423694063888498688>
558450820782489601,r/teenagers,bot-commands,21,<@423694063888498688>
558450832022962176,r/teenagers,bot-commands,21,<@423694063888498688>
558450840466358283,r/teenagers,bot-commands,21,<@423694063888498688>
558450849181859840,r/teenagers,bot-commands,21,<@423694063888498688>
558783519145590805,r/teenagers,general,90,<@!135309377107263488> <@!315297164849053696> have u guys played minecraft since yesterday
558783609427853312,r/teenagers,general,7,context
558783672539545602,r/teenagers,general,13,on the server
558821409560723482,r/teenagers,karaoke,2,!q
558821428909309953,r/teenagers,karaoke,6,!queue
558821446806142987,r/teenagers,karaoke,5,!skip
558821465852739595,r/teenagers,karaoke,5,!skip
558821482567041024,r/teenagers,karaoke,5,!help
558821507305046028,r/teenagers,karaoke,6,!clear
558823158363455488,r/teenagers,server-feedback,72,I know I would like to and ARC pushes along events like that really well
559109154648752129,r/teenagers,general,33,i got off my 9 hr shift early (-:
559109178648428564,r/teenagers,general,6,( ＾∀＾)
559109261716881449,r/teenagers,general,16,hi eliz my angel
559110553038225452,r/teenagers,general,39,i wish i could have a cute big titty gf
559110670226817024,r/teenagers,general,64,i think i have a crush on my coworker but i don’t think she’s bi
559110680528158730,r/teenagers,general,2,):
559110803328860170,r/teenagers,general,18,thanks eliz..:___.
559110815408455741,r/teenagers,general,18,she’s just so cute
559110911571394570,r/teenagers,general,55,she has lil braces ):< and a fullsleeve of cute tattoos
559110976381911051,r/teenagers,general,25,yeah but i shouldn’t like
559111003095302193,r/teenagers,general,32,go for my coworker bc i’m a lead
559111021470679090,r/teenagers,general,23,and it would be awkward
560609792478019588,r/teenagers,general,2,hi
560610080572047360,r/teenagers,general,42,!!ban <@544914924955238451> 1d nsfw hard r
560610089463971865,r/teenagers,general,4,sigh
560610170498187274,r/teenagers,general,8,same guy
560610178790195211,r/teenagers,general,15,just banned him
