ID,Content Length,Content
558848508912730122,0,
558848517561384970,84,<@388801706076667906> - your song `morcheeba - "the sea"` is now playing in `Music`!
558848887071440918,0,
558849983428952065,116,<@388801706076667906> - your song `Savage Garden - To The Moon & Back (Extended Version)` is now playing in `Music`!
558850092384387073,0,
558851188091518976,97,<@388801706076667906> - your song `The Pixies - Monkey Gone To Heaven` is now playing in `Music`!
558851337429843969,0,
558852336273981440,90,<@388801706076667906> - your song `Yesterday (Remastered 2015)` is now playing in `Music`!
558852426103259161,0,
558852581720326154,0,
558852678441107457,0,
558852862164205568,113,<@388801706076667906> - your song `Eterna City (Day) - Pokémon Diamond/Pearl/Platinum` is now playing in `Music`!
558853130985406484,0,
558853258504830978,0,
558853819534934036,112,<@388801706076667906> - your song `Best VGM 47 - Pokemon Mystery Dungeon - Sky Tower` is now playing in `Music`!
558854017921318922,0,
558854137777750016,0,
558854138398638109,144,<@388801706076667906> - your song `PMD2 - Temporal Spire (REMASTERED_ Pokemon Mystery Dungeon 2 Remastering Project)` is now playing in `Music`!
558854724741234698,0,
558854823030816768,0,
558854823760494603,152,<@388801706076667906> - your song `PMD2 - Vast Ice Mountain Peak (REMASTERED_ Pokemon Mystery Dungeon 2 Remastering Project)` is now playing in `Music`!
558859169088667668,0,
558859175321534464,102,<@401232762553499650> - your song `Despacito 3 (Official Minecraft Parody)` is now playing in `Music`!
558859367550681113,0,
558859425897775115,0,
558859454309859339,0,
558859509792243712,0,
558860202246406145,76,<@401232762553499650> - your song `bitch lasagna` is now playing in `Music`!
558860767622070272,76,<@401232762553499650> - your song `bitch lasagna` is now playing in `Music`!
558861331709558797,83,<@401232762553499650> - your song `Bitch Lasagna   v1.2` is now playing in `Music`!
559038105051463680,113,<@!305623943031685121> - your song `Yandere Miku scissorsroid English sub【ヤンデレ】シザーロイド` is now playing in `Music`!
559039220681932831,77,<@!305623943031685121> - your song `Hole - Malibu` is now playing in `Music`!
559045503296339969,0,
559045514608246784,95,<@!305623943031685121> - your song `The Royal Concept - Gimme Twice` is now playing in `Music`!
559045731919331328,0,
559046372557586433,116,<@!305623943031685121> - your song `Vinyl Theatre: Breaking Up My Bones [OFFICIAL VIDEO]` is now playing in `Music`!
559049732429971466,0,
559049741783138305,102,<@!182944538149650432> - your song `Moto Moto - Big and Chunky (full song)` is now playing in `Music`!
559049859764715532,0,
559049866307960863,0,
559049873018585089,0,
559049881990332426,0,
559049894451478528,0,
559049895613562892,102,<@!182944538149650432> - your song `Moto Moto - Big and Chunky (full song)` is now playing in `Music`!
559049960826470461,0,
559049973786738690,0,
559049985694629930,0,
559049999095300136,0,
559050011384479744,0,
559050024080900117,0,
559050036273610752,0,
559050048244023343,0,
559050742267248640,102,<@!159935450453245952> - your song `Moto Moto - Big and Chunky (full song)` is now playing in `Music`!
559051589101289493,102,<@!159935450453245952> - your song `Moto Moto - Big and Chunky (full song)` is now playing in `Music`!
559052437198209039,102,<@!159935450453245952> - your song `Moto Moto - Big and Chunky (full song)` is now playing in `Music`!
559053283872997386,102,<@!159935450453245952> - your song `Moto Moto - Big and Chunky (full song)` is now playing in `Music`!
559053856936558593,0,
559053882571882506,0,
559109676701188116,0,
559109685958017044,117,<@214341277280501761> - your song `Billy Joel - We Didn't Start the Fire (Official Video)` is now playing in `Music`!
560640316886220822,0,
560640325996249088,84,<@!242092787246432257> - your song `Beach Bunny - Sports` is now playing in `Music`!
560641075052675102,0,
560641083877490692,100,<@!242092787246432257> - your song `The Frights - Tungs (Official Audio)` is now playing in `Music`!
560641683491127317,0,
560641800445100032,0,
560641800734244876,74,<@!242092787246432257> - your song `Prom Queen` is now playing in `Music`!
560641901871759360,0,
560642066783141889,0,
560642374280282112,105,<@!242092787246432257> - your song `The Frights - All I Need (Official Audio)` is now playing in `Music`!
560643105817362442,99,<@!242092787246432257> - your song `The Frights - Kids (Official Audio)` is now playing in `Music`!
560643131100495901,0,
560643839690407939,68,<@!242092787246432257> - your song `Boys` is now playing in `Music`!
560644383918129162,0,
560644824567513088,121,<@!242092787246432257> - your song `The Frights - You Are Going to Hate This (Official Audio)` is now playing in `Music`!
560645240785076244,22,Processing 18 songs...
560645317821726720,0,
560645394523226134,0,
560645609602809866,74,<@!242092787246432257> - your song `Prom Queen` is now playing in `Music`!
560646182595067913,70,<@!242092787246432257> - your song `Sports` is now playing in `Music`!
560646871719084043,105,<@!242092787246432257> - your song `Beach Bunny - Painkiller | Audiotree Live` is now playing in `Music`!
560647789512753167,99,<@!242092787246432257> - your song `Beach Bunny - Boys | Audiotree Live` is now playing in `Music`!
560648804106371074,103,<@!242092787246432257> - your song `Beach Bunny - February | Audiotree Live` is now playing in `Music`!
560649136634986516,0,
560649691746926646,102,<@!242092787246432257> - your song `Beach Bunny - 6 weeks | Audiotree Live` is now playing in `Music`!
560650683343306752,76,<@!242092787246432257> - your song `Call Me Baby` is now playing in `Music`!
560651670191734800,100,<@!242092787246432257> - your song `Beach Bunny - Jenny | Audiotree Live` is now playing in `Music`!
560653583071051787,68,<@!242092787246432257> - your song `July` is now playing in `Music`!
560654501426757633,73,<@!242092787246432257> - your song `Shoegazer` is now playing in `Music`!
560949258828906522,78,<@!356334999789895691> - your song `Crni Bombarder` is now playing in `Music`!
560949688656986115,0,
560949689906626580,117,<@!356334999789895691> - your song `Baja Mali Knindza - Knindze Krajisnici - (Audio 1993)` is now playing in `Music`!
560949944509530149,0,
560949945595723787,86,<@!356334999789895691> - your song `OH SHIT I'M FEELING IT` is now playing in `Music`!
560979305686106122,0,
560979315731333152,73,<@!400812807051935756> - your song `Ram Ranch` is now playing in `Music`!
560979533814038538,0,
560979602407948318,0,
560979611564113951,129,<@150825871060500480> - your song `Ski Mask The Slump God - Catch Me Outside (Dir. by @_ColeBennett_)` is now playing in `Music`!
560979670019866634,0,
560979757886472217,0,
560980250012549120,117,<@!400812807051935756> - your song `Brothers Osborne - It Ain't My Fault (Official Video)` is now playing in `Music`!
560981740735299615,0,
560981779109117952,0,
560981791784042498,0,
560981837032456210,0,
560981849359253532,0,
560981885178609686,0,
560981970876891156,102,<@!275056508666904576> - your song `Johnny Cash - Hurt (Official Video) HD` is now playing in `Music`!
560982001096720384,0,
560982091169529889,0,
560982141253582888,0,
560982224904912906,0,
560982264624840705,0,
560982309742837771,0,
560982310544212009,128,<@!275056508666904576> - your song `[360 Vid!] Watsky - Lovely Thing Suite Live ft. Raquel Rodriguez` is now playing in `Music`!
560982390084993025,0,
560982480111534100,0,
560982597564497940,0,
560983038843027477,0,
560983099744321537,0,
560983100935634945,125,<@!400812807051935756> - your song `American Blood - Oilfield Song - Oilfield Families of America` is now playing in `Music`!
560983195730837521,0,
560984095887327232,111,<@!400812807051935756> - your song `Jon Wolfe - That Girl In Texas (Official Video)` is now playing in `Music`!
