ID,Channel,Content Length,Content
559001557958393859,general,15,Well that sucks
559001668197416963,general,24,I mean it's "a testicle"
559001763022372874,general,37,Good untill now <@417951022086881290>
559001990881869825,general,16,He still has one
559002029129859082,general,14,I guess he xan
559002042878787597,general,3,Can
559002197501935627,general,2,Oh
559002202434174976,general,2,No
559002282109304832,general,14,Ok this is sad
559002380687900675,general,22,*epic crab rave music*
559002549601173515,general,37,Moto Moto can donate his balls to him
559002575605727232,general,13,He has plenty
559002624347602959,general,2,No
559003044059283460,general,1,👌
559003055685632010,general,1,👌
559003059959627776,general,1,👌
