ID,Channel,Content Length,Content
558430287454011430,general,22,<@!504294813240393739>
558430325798338570,general,12,Just appeal.
558430346388176916,general,31,If you bed-bombed_ just appeal.
558431016029782016,general,54,My opinion is you're unbanned_ <@!504294813240393739>.
558431348113801236,general,36,Just appeal_ <@!208334477372555264>.
558431384457314331,general,24,It's really no big deal.
558434995232833586,general,26,<@!281923324131672075> Hi.
558449668791599135,general,11,no u banned
558449681819238410,general,1,😠
558449731471409161,general,26,will u be banned tomorrow?
558449765281562634,general,17,can you check pls
558449792150405161,general,24,<@144662869194178560>kid
558449842523734028,general,29,i actually rlly wntd u to ply
558449959364722709,general,3,hmm
558449978935345152,general,15,was it a perma?
558450905326944266,general,15,Okay_ for real:
558450961207525396,general,96,Last call for the **TeenGamingNights Survival Games**: <https://goo.gl/forms/z7H26VwcmQw3VOUM2>.
558451005835051011,general,46,I'm legit only accepting a single person more.
558451037904699392,general,32,So_ if that's you-- make it you.
558451157065007126,general,53,(It's on a different server_ <@!208334477372555264>).
558451199674810381,general,36,Check the <#554062318087176203> tab.
558451245124157440,general,3,lol
558452165379751947,general,21,<@144662869194178560>
558452184983797821,general,36,will you be a good boi in the event?
558452209554292747,general,30,will you follow all the rules?
558452236875988992,general,32,<:hyperthonk:470659159340220437>
558452247391109140,general,3,no.
558452258191441939,general,10,no neither
558452275077578772,general,11,no nesthers
558452301912604691,general,23,so you'll be a good boi
558452304970383375,general,2,ok
558452995449290753,general,22,<@!208334477372555264>
558453012717240346,general,13,Where you at.
558453131059527691,general,3,No!
558453208624922655,general,91,You haven't applied to the **TeenGamingNights Survival Games** yet_ <@!208334477372555264>.
558453294167490580,general,40,(https://goo.gl/forms/AGWFH0fpfqUQmhNg2)
558453872666869780,general,5,Okay!
558453880367611934,general,7,Closed!
558464718373912616,reports,56,No_ it is not supposed to happen_ <@532646224940105738>.
558788477487939584,general,41,<@&558520451786342410> Join the event VC.
559101114860175360,general,26,<@!285556898609102850> Hi.
559101130018258955,general,31,I need to have a word with you.
559101825102643210,general,57,<@!285556898609102850>_ are you 'User_Evolved' on Reddit?
559102004979433473,general,77,I only have a few words to say to you_ at this point_ <@!285556898609102850>.
559102131865518081,general,25,<@!285556898609102850>...
559102278653444098,general,15,Enjoy the gold.
560625303064412175,general,49,<@303305516686376974> you are a silly_ silly man.
560625324170280960,general,3,No.
