ID,Content Length,Content
560982893716045824,16,tzuyu dam u cute
560982963651739668,2,:/
560983114550083615,25,tzuyu ur profile hawt asf
560983200143376384,4,haha
560985252244488193,3,lol
560985400286380072,30,free vbucks get in my van kids
560985491047186436,2,XD
560985597150232586,21,nah this is not a van
560985674107584525,19,its a van not a van
560985769813213204,18,YEAAAH ITS SO NICE
560985890621620224,66,I USE TO MURDER CHILDEREN WITH IT-- UM I MEAN I USE TO EAT WITH IT
560985996431327234,27,U KNOW WHATS EVEN MORE HAWT
560986065561845784,2,YA
