ID,Author,Content Length,Content
558110993423532043,danieldan0,18,!play bfg division
558110995633930240,Rythm,60,<:youtube:335112740957978625> **Searching** 🔎 `bfg division`
558110997424898068,Rythm,53,**Playing** 🎶 `DOOM (2016) OST - BFG Division` - Now!
558111036738240544,danieldan0,16,!play halo theme
558111038730665984,Rythm,58,<:youtube:335112740957978625> **Searching** 🔎 `halo theme`
558111040425033731,Rythm,0,
558111062877143040,danieldan0,23,!play super hexagon ost
558111063623598104,Rythm,65,<:youtube:335112740957978625> **Searching** 🔎 `super hexagon ost`
558111065125421067,Rythm,0,
558111111224885248,danieldan0,28,!play erika minecraft parody
558111112055488522,Rythm,70,<:youtube:335112740957978625> **Searching** 🔎 `erika minecraft parody`
558111116937658368,Rythm,0,
558111146725343232,danieldan0,24,!play welcome to my mine
558111147279122443,Rythm,66,<:youtube:335112740957978625> **Searching** 🔎 `welcome to my mine`
558111149103775765,Rythm,0,
558111223200088115,danieldan0,26,!play jingle jangle jingle
558111227763621923,Rythm,68,<:youtube:335112740957978625> **Searching** 🔎 `jingle jangle jingle`
558111229814767646,Rythm,0,
558111244364546058,danieldan0,19,!play johnny guitar
558111244905873419,Rythm,61,<:youtube:335112740957978625> **Searching** 🔎 `johnny guitar`
558111247841624064,Rythm,0,
558111265718009886,danieldan0,14,!play big iron
558111266288304139,Rythm,56,<:youtube:335112740957978625> **Searching** 🔎 `big iron`
558111267869425675,Rythm,0,
558111322693173280,danieldan0,16,!play tot africa
558111323423244289,Rythm,58,<:youtube:335112740957978625> **Searching** 🔎 `tot africa`
558111325826580480,Rythm,0,
558111346261098499,danieldan0,16,!play down under
558111347380846592,Rythm,58,<:youtube:335112740957978625> **Searching** 🔎 `down under`
558111349121744910,Rythm,0,
558111492852154370,danieldan0,16,!search eurobeat
558111499332354083,Rythm,0,
558111511961141249,danieldan0,1,2
558111512753864725,Rythm,0,
558111616898564116,danieldan0,23,!play funiculi funicula
558111617603076106,Rythm,65,<:youtube:335112740957978625> **Searching** 🔎 `funiculi funicula`
558111619352100874,Rythm,0,
558111652571119626,danieldan0,14,!play rasputin
