ID,Author,Content Length,Content
558443870397005824,starl1t,55,<@232343259735654400> profanity is not allowed anywhere
558443933814751251,starl1t,36,with the exception of mods and above
558444145866309634,Phalynx,10,Oh well...
558444354893774868,๖̶̶̶ζ͜͡GSTWallhopsYT®♥,10,#pewdiepie
558445188930994203,Ehab,2,:0
558445287555989514,Ehab,26,<@!176921245940580354> dms
558454077722198036,PewDiePie,8,hey guys
558466797334953986,Roberto Master,10,!PewDiePie
558764647076069376,Matt from Wii Sports,18,:GWchadLENNYTHINK:
558764673537671198,Matt from Wii Sports,1,🤔
558769498119864335,IsraelDias125,43,https://www.youtube.com/watch?v=TQnCg9635Bc
558845824570753026,DiscoBunny,22,Im going for Pewds :DD
558850627774709790,gabe,52,?warn <@550844128515194882> use the channel properly
559038796143001601,TheLuggageGuy,5,ohoho
