ID,Channel,Content Length,Content
558439071647793179,off-topic,64,<@300132554655399936> hey brother <:MeguFace:293573089265057792>
559003540224344082,off-topic,37,iroha <:GWumuGasm:399090733035814923>
559008303523430400,off-topic,73,https://www.youtube.com/watch?v=D18VpmrPA-A&lc=UgxP3IlxRWDXMvVJVql4AaABAg
559008306618826772,off-topic,6,pepega
559010441326624788,off-topic,87,https://media.discordapp.net/attachments/476743405662109719/556030501140299776/mknm.gif
559035220007845898,off-topic,15,dam photography
559035414816620564,off-topic,27,moch actual anime character
559038377941270528,off-topic,26,wow its heartseeds brother
559044587226660869,off-topic,51,dude why'd you even leave and then join on your alt
559044729787121733,off-topic,41,ya_ the person streaming it has it though
559044785093083136,off-topic,23,and dam using kissanime
559044880635265025,off-topic,14,f masterani.me
559045285037473822,off-topic,35,kira happens to like those r-18 ads
560636188004974602,off-topic,3,omg
560636199895826463,off-topic,14,I member Nonis
