ID,Channel,Content Length,Content
558990990388625408,general,73,A no is a no is a no is a no. Unless it has been a long time. Context plz
558991910816055329,general,119,Hmmm. It seems like you should go ahead Iceman_ but maybe acknowledge that this is the second time you've asked her out
558992270490075151,general,38,Uvouvo The lady doth protest too much🤔
