ID,Channel,Content Length,Content
558809103271723008,pewdiepie-vs-tseries,25,<:Wut:519226309059149833>
558809142437871616,pewdiepie-vs-tseries,334,<:CattoCry:519229260372901913> <:CattoCry:519229260372901913> <:CattoCry:519229260372901913> <:CattoCry:519229260372901913> <:Wut:519226309059149833> <:Wut:519226309059149833> <:Wut:519226309059149833> <:Wut:519226309059149833> <:Wut:519226309059149833> <:FKey:525186970964721675> <:FKey:525186970964721675> <:FKey:525186970964721675>
