ID,Server,Channel,Content Length,Content
558837829568823296,Official Fortnite,fortnite-general,97,No te pierdas mi emisión en directo: 'Fortnite' en https://gaming.youtube.com/watch?v=xBHEaWCm33w
558838476955582464,Official Fortnite,fortnite-general,76,Estoy en directo en Twitch. ¡Ven a verme! http://www.twitch.tv/brysta19?sr=a
561000569334923264,Official Fortnite,fortnite-general,122,No te pierdas mi emisión en directo: 'fortnite - Duo ' en https://gaming.youtube.com/channel/UCoCiTEG916f2tE2tjgY9SDw/live
