ID,Content Length,Content
558427831407738920,40,<@!162041761114488833> dont ping me nerd
558428176301424641,19,not until he's plat
558428181426602021,6,no way
558428368941481994,38,im new and you're already harassing me
558428478307827725,33,<@!100300656132231168> whos that?
558428552182366228,21,what harem_ im zensur
558429000989671435,58,ive never met this heart dude but he seems like a cool guy
558429137782439936,61,yeah she's my favorite character this season_ been keeping up
558429581351059457,38,he stole that wish from someone I know
558429603362897920,25,he wont give it to anyone
558429679313223680,29,<@!291107787910545408> im not
558429687576002591,18,im heart's brother
558429747852476460,3,yes
558429749492449290,2,me
558436767355764738,85,<@!100300656132231168> yeah i asked him about it and he told me it's his discord name
558436779947065398,27,hope you dont misunderstand
558437069123223552,23,we do talk a lot so idk
558437086273863712,33,i even play on his league account
559035968200638464,36,where did you download your whatsapp
559036384178864138,8,ur gacha
560286534490783772,44,<@!162041761114488833> go to pax by yourself
560627618337259532,26,<@145064816048865280> rib?
560632465639735331,81,<@145064816048865280> im guessing you just finished watching ||rebellion||? :Haah
560633895343751190,12,IM NOT HEART
560633964033736714,93,and because <@!100300656132231168> ||that's basically explaining the theme of the 3rd movie||
560633989971574805,10,hi sinon 📣
560634080668942337,27,well if what u said is true
560634094497693724,24,it shouldnt be a spoiler
560634107567013898,1,📣
560634218372136980,12,????????????
560634226446434347,3,wtf
560634272462143498,32,are we watching pancreas or what
560634405811388416,21,my brother invited me
560634417953898508,25,did he not tell you guys?
560634452913422337,3,wtf
560634518936223754,40,ok are you guys not watching pancreas? 📣
560634606794047498,2,oh
560634611206717451,6,it was
560634656114868228,7,i heard
560634794602397706,37,i heard it's similar to kimi no na wa
560634822561890306,16,or 'better than'
560634837451669524,6,-blake
560634909056827422,4,yeah
560634921731883025,26,the music when mitsuha was
560634937967902751,7,running
