ID,Content Length,Content
558859147949506581,12,hello people
558859347019694090,10,i can join
558859550287986735,15,\i need a coach
558859749043470346,20,may someone coach me
558860048739205121,24,UrTrash can you coach me
558860255979896842,42,im bad at pc fortnite pls coach me someone
558860741831032832,44,can someone teach me how to play fortnite pc
558996366299496469,28,Guys i need a fortnite coach
558996594981208075,21,pls teach how to play
559007846293962793,62,Can someone teach me how to play on fortnite pc (I have a mic)
