ID,Content Length,Content
560949174326132766,30,swed <:Hug:450538862641545226>
560949316454187018,10,thats good
560949369831161896,37,i have server that has a void channel
560949389183549481,25,perfect thing for ranting
560949472314785794,57,as you arent allowed to respond to people in that channel
560949482750214148,13,you just rant
560949499845935138,21,get it off your chest
560950129847304203,3,hmm
560950176710393856,58,ed i dont think you would be a good fit for the server tbh
560955221258534932,7,its not
560955237373050883,9,i promise
560955513894862848,15,send me la boop
560962368251887647,28,<:sadcat:460535420640428032>
