ID,Server,Channel,Content Length,Content
558460986278019082,Official Fortnite,lfg-creative,6,1v1 eu
558461250925887518,Official Fortnite,lfg-creative,14,1v1 euuuuuuuuu
558461683916472331,Official Fortnite,lfg-creative,6,1v1 eu
558461910459219979,Official Fortnite,lfg-creative,13,1v1 euuuuuuuu
558462449834000414,Official Fortnite,lfg-creative,10,1v1 euuuuu
558462678985736213,Official Fortnite,lfg-creative,6,1v1 eu
558462982066012171,Official Fortnite,lfg-creative,12,1v1 euuuuuuu
558463317447016449,Official Fortnite,lfg-creative,6,Eu 1v1
558463730674040842,Official Fortnite,lfg-creative,12,1v1 euuuuuuu
558464177161764875,Official Fortnite,lfg-creative,6,eu 1v1
558464516464312345,Official Fortnite,lfg-creative,6,eu 1v1
558465321284141076,Official Fortnite,lfg-creative,6,1v1 eu
558465659957149706,Official Fortnite,lfg-creative,16,1v1 eu  eu eu eu
558468571903033364,Official Fortnite,lfg-creative,6,1v1 eu
