ID,Content Length,Content
558446182402097152,1401,WickedSkies is a completely brand new server. We have a lot of big names working on this server. Our aim is to provide the best Skyblock experience_ and dominate the Skyblock game. With that said_ I would love to announce we are going to be giving away $300 PAYPAL ONLY 48 HOURS INTO THE MAP.   SERVER RELEASE 3/1/2019 1 PM PSTNLNLThe top 3 islands within 48 hours of release will getNLNL- #1 $200 PayPalNL- #2 $50 PayPalNL- #3 $50 PayPalNLNLOur server is not only just giving away tons of money_ we actually have very custom features too (hah). Check them outNLNL - Custom CratesNL - Custom Daily/Weekly/Monthly ChallengesNL - Custom Bounty systemNL - Advanced AnticheatNL - Balanced Economy NL - Custom Minions (THEY DO LOTS OF STUFF_ AND HEY_ YOU CAN UPGRADE THEM TOO)NL - Custom Generators (TONS OF GENERATORS)NL - CUSTOM MOB SPAWNER SYSTEMNL - SO MANY UPGRADE OPTIONS ON EVERY ASPECT OF GAMEPLAY.NL - MANY MANY MORE!NL NLIP: Wickedskies.netNLWebsite: www.wickedskies.netNLDiscord: https://discord.me/wickedskiesNLNLThe website/server will not launch until the release date 03/01/2019NL NLWe will also like to celebrate the launch with a $3_500 contest! We will be giving prizes to the top 5 islands at the end of MAY! These will be the rewards:NL NL - #1: $1250 Amazon GC / PAYPALNL - #2: MSI GL63 GAMING LAPTOP (I HAVE IT BRAND NEW_ ASK FOR PICS ;)NL - #3: $500 PaypalNL - #4: $300 Buycraft voucherNL - #5: $300 Buycraft voucher
