ID,Server,Channel,Content Length,Content
560642747858681899,MINECRAFT,off-topic,8,YEE EYYY
560642849541062676,MINECRAFT,off-topic,13,hstdjhsrytgjn
560642854322438194,MINECRAFT,off-topic,4,tgdh
560642854913966084,MINECRAFT,off-topic,1,f
560642856218263555,MINECRAFT,off-topic,5,gncgh
560642857908699136,MINECRAFT,off-topic,3,cgf
560642858084728841,MINECRAFT,off-topic,1,j
560642858630250518,MINECRAFT,off-topic,3,cgf
560642859204870145,MINECRAFT,off-topic,1,h
560642859947130881,MINECRAFT,off-topic,3,bcg
560642860857425922,MINECRAFT,off-topic,4,nfgc
