ID,Channel,Content Length,Content
558756258534916112,general,21,What have I ran in to
558756285953081355,general,4,Good
558756362147069964,general,18,Sorry got to blast
558838961955405831,general,21,Blast back to reality
558839168378208269,general,48,Excuse my spelling I am not but a retarded child
558839486679613475,general,4,Cool
558839863160340500,general,4,Well
558839864439865356,general,30,Did you feel what the new felt
558839866318651393,general,31,Did you feel what the Jews felt
558840041103687690,general,22,Iris is very dangerous
558840086549102621,general,17,Be scared of iris
558840347698921512,general,76,I am the Lorax I speak for the trees. And theses trees they speak Vietnamese
558840895160451072,general,80,8 word 38 letters and I’m yours NLNLThere in the trees there in the freaking trees
558841122596716545,general,4,Yeet
558841339899412510,general,110,When your brother walked in on you jacking off NLMelly I didn’t mean to shoot him he just caught me by surprise
558841592405032960,general,7,Changes
558841624545722369,general,4,What
558841658494418963,general,19,What is need of you
558841684860076034,general,1,1
558841741042515968,general,4,What
558841846311419934,general,15,Sooner or later
558841944139366418,general,6,Or try
558842024384659460,general,37,Would you like not keep spamming that
558842073910870016,general,13,We understand
558842155162927119,general,9,Ok to far
558842260540620815,general,12,Iris is back
558842296435474465,general,10,Yaaaaaaaay
558842342879133726,general,4,What
558842376987082755,general,19,Plz stop saying off
558842386956943371,general,3,Oof
558842401893122061,general,6,My god
558842423049191424,general,12,That my name
558842476040028170,general,48,What is needed of your right in this very moment
558842569652699146,general,28,Cool it should stay that way
558842874704298025,general,12,Why rip mark
558843030631612426,general,38,Lil Tim are you answering you own poll
558843077834309641,general,31,Default depression come to play
558843231673253908,general,23,I will commit high fall
558843325793173525,general,32,I will commit hit ground to hard
558843793462525965,general,28,I will commit cut with knife
558843892238385164,general,15,Ok got to blast
