ID,Channel,Content Length,Content
560620749392445440,lfg-battleroyale-console,14,What's ur epic
560621107447595010,lfg-battleroyale-console,5,Added
560621784886411275,lfg-battleroyale-console,4,Okay
560622873006309376,lfg-battleroyale-console,45,<@454222801864491008> is it same as your user
560623365153489021,lfg-battleroyale-console,14,I'll try again
560623574436544526,lfg-battleroyale-console,51,I tried it with capitals jst added with no capitals
560624566104227890,lfg-battleroyale-console,25,Mines Mikeysaan capital M
560625757991337995,lfg-creative,69,EU controller looking to improve any help appreciated got 7 wins haha
560626050556624896,fortnite-general,53,Looking for someone to help me improve  1v1s and duos
560626302814781481,off-topic,57,Looking to play 1v1s and duos EU controller not that good
560626717388177419,battle-royale,35,Anyone wanna play before I come off
560626928072130590,creative-discussion,23,Add Mikeysaan capital m
560627009529577484,lfg-creative,42,I will if you are eu <@548321757971480578>
560627202195193868,lfg-creative,23,Just noticed you're nae
560627744166248448,lfg-battleroyale-console,37,Anyone want to play I'm EU controller
