ID,Channel,Content Length,Content
558779400787722243,bot-commands,10,$p revenge
558779493628510229,bot-commands,3,Lol
558779518115119136,bot-commands,9,Wrong one
558779543570087936,bot-commands,2,Ye
558812496446881802,bot-commands,27,$p  revenge captainsparkles
558812525534380033,bot-commands,3,<o?
558817146898087936,bot-commands,10,!rank @Red
558817189868732434,bot-commands,27,!rank <@532320389200609280>
558817238736437279,bot-commands,4,No u
558817375110037506,bot-commands,5,!rank
558817410740912141,bot-commands,2,:(
558837292828065792,minecraft,4,No u
558837515830820874,minecraft,3,Lel
558837635192324119,minecraft,8,U wot m8
558837771368792077,minecraft,32,<@367849022381228034> high skill
558837875966345256,minecraft,27,<@367849022381228034> buddy
559045897036496908,off-topic,16,no thats illegal
559045914652704778,off-topic,14,you planned it
559046025956818945,off-topic,43,<@108851732313862144>  wot the hell is that
559046168638914560,bot-commands,2,$q
559046217531654145,bot-commands,4,heya
559046242324447262,bot-commands,12,how u get dj
559046301606608958,bot-commands,4,Pfft
559046331599945738,bot-commands,9,wait what
559049424811327508,bot-commands,5,!rank
559049463256055846,bot-commands,8,ok buddy
559049490888130571,bot-commands,15,no need to flex
559049548438306816,bot-commands,4,Pfft
559049761018347520,bot-commands,4,ahem
559049806631272472,bot-commands,21,this is the lobby sir
