ID,Channel,Content Length,Content
558866744605671426,general,4,yeet
558866809286164490,general,18,just chilling bois
558868943524069376,general,18,who has minecraft?
558869227730108416,general,66,<@339486831991062529> cool i dont play it because i need to buy it
558869512254914581,general,3,LUL
558869593893109770,general,3,wtf
558869657193414676,general,18,this chat is chill
558869902933622794,general,22,my childhood is ruined
558870236171075595,general,76,https://www.youtube.com/watch?v=tqlLOtQXRno&list=RDtqlLOtQXRno&start_radio=1
558870285940555777,general,4,oops
558870326386229249,general,18,that was acciedent
558870363795357697,general,0,
558870855099351040,general,13,idk this game
558871156845969409,general,6,im 10K
558871819025645569,general,15,just dont sleep
558871931718336512,general,26,i dont sleep till daylight
558872276469153792,general,3,yes
558872376318623762,general,3,ayy
558872433919131659,general,4,same
558872615348076554,general,3,rip
