ID,Channel,Content Length,Content
558810839260594183,general,37,how do I change my name as tX donator
560626758550945810,general,87,imagine being banned for 6 hours after somone said Nword hard r not even 10 mins before
560626810111393793,general,7,awesome
560630954687987752,general,27,Lol being gay is a race. ok
560631118961836053,general,49,why cant some people just take entry level banter
560631207386415154,general,37,I said "Connor7000? More like -------
560632544362627125,reports,30,Yep and Im the one whos banned
560633825118388239,general,10,ew yankees
560633878176595989,general,6,redsox
560633995184963595,general,37,AgAUh RuLe 1A: nO HoMoPhObIc LaNgUaGe
560634183794556928,general,49,WOOOOW NICE CONNOR REMOVING MESSAGES NOW ARE WE??
