ID,Server,Channel,Content Length,Content
559062990226194443,Official Fortnite,battleroyale-images,0,
560639719638171658,Official Fortnite,fortnite-general,62,lmao epic literally fucked pubs. its no where near fun anymore
560640023968350247,Official Fortnite,fortnite-general,79,iT eNcOurAges aGgReSsIvE pLaY. literally enourages people to w key more. gg mon
