ID,Content Length,Content
558793947930034202,18,T series is better
558794024736260120,16,I’m just joking-
558794094386872331,42,Pewdiepie is actually cooler than t series
558794118747258911,8,No joke-
558794208039927809,4,Yes-
558794282019061790,28,<@488890595532734486> agreed
558794356069367814,20,Whichever will it be
558794601805119529,4,No u
558794647456055308,85,<:TopKek:514644034946596864> <:thernk:554040557773783059> <:thunk:534137654166552638>
558794684273786891,31,<:holycross:554987329744273408>
558794810274611252,25,Pewdiepie is good for you
558794853597708310,31,Is anybody here a nine year old
558794919540555781,5,I’m 9
558794945054638081,3,OwO
558794964151042049,16,I’m no years off
558794982639665153,3,UwU
558795043159408674,3,OwU
558795133030498334,3,U3U
558795244959825924,3,0wU
558795284323500037,17,Gtg ipad is at 1%
558795432000487425,52,Cya later and tell t-series that he’s a f*cking thot
558831365009834014,16,T series is good
