ID,Content Length,Content
558755434517757977,3,aha
558755492365598732,9,s omáčkou
558755633038622720,10,no ahoj xd
558755687329562665,40,the chat was invaded by czech people lul
558755707533656064,40,<@!341648742685999106> that's polish lol
558755749853921281,25,no <@!478791798345433088>
558755791453028372,36,omg she's listening to lose yourself
558755842938109992,46,ja jsem Polák takže <:WTFW:543143882997760051>
558755882809294888,32,same lmao <@!351410575571419136>
558755926773989396,39,<@!518924074198761482> do it_ i like it
558755975168000020,31,wtf lmao <@!351410575571419136>
558756073343811614,39,aye aland wanna sing eminem in staff vc
558756184660901898,28,hadi & aland wanna rap in vc
558756275886751745,60,wanna rap in vc <@390924141697564675> <@!351410575571419136>
558756388919181312,25,lol <@390924141697564675>
558756396770787369,4,same
558757337259835393,31,now she's listening to greatest
558757545242787882,3,lol
558757575806681100,38,i forgot i don't gain xp in voice chat
558757645243383843,28,<:WTFW:543143882997760051> f
558757745277272074,43,lol i would be like 78<@467347955117064192>
558757845714206785,17,wanna do staff vc
558757848457281537,6,anyoen
558757911007068182,3,yes
558757922721628170,15,and i sing mine
558758015503958026,22,anyone wanna hear this
558758057224568846,24,go into vc i'll move you
558758631420723200,17,this is beautiful
558758699552735251,4,lmao
558758710680223785,9,lil salad
558758806490841119,11,lol nothing
558759084610945055,56,<@!478791798345433088> can you sing your disstrack in vc
558759192178065448,2,aw
558759245986660387,4,same
558759264731267075,25,salad is going to sing it
558759274877157376,13,wanna hear it
558759307185881088,3,yes
558759583678464000,3,o.o
558759931549843456,17,this is beautiful
558759991054696471,79,https://tenor.com/view/proud-of-you-proud-ron-swanson-parks-and-rec-gif-3892850
558760143878357007,17,saladd is singing
558760171455774848,13,just like you
558760256688357387,85,https://tenor.com/view/boss-gatsby-cheers-leonardo-di-caprio-great-gatsby-gif-5071053
558761005858029619,3,lol
558761203405684737,22,singing my seocnddo ne
558761217850605570,39,?mute <@543502351181414411> 60 spamming
558762185870802948,50,i thought i was supposed to sing it with salad lol
558762260655505418,3,how
558762315428790282,4,lmao
558762394646478858,28,y tho <@!480314730402152448>
558762471817740308,1,k
558762663442907137,0,
558762706262294528,0,
558762746859094016,4,lmao
558762992703897602,24,well yes but actually no
558763116394053653,31,villager texture pack minecraft
558763360989085727,21,he looks like a troll
558763757317390338,8,dj ninja
558763840331055137,12,ya like jazz
558764044765495300,17,prehistoric human
558764300316049439,41,when you want to shake hands with someone
558764495342665740,24,hey cheers_ cavalry here
558764681813295125,22,my dog after i pet him
558764888990810132,32,when you get slapped on the face
558765239538286592,3,lol
558765397399306242,0,
558765885561503746,0,
558766232900337703,0,
558766792126890097,0,
558766972301737985,0,
558767286450651157,0,
558767489132003341,0,
558767718053052448,0,
558768133901385768,13,do one for me
558769514708336661,7,lat one
558769536409665549,0,
558769611940691979,12,last pic lol
558769884058746890,5,chadi
558769972868939777,6,shaggi
558770011892875288,8,yeah but
558770014157799424,2,ch
558770614727606273,3,yes
558770625716551710,9,he's gone
558770648361730048,18,me temporary admin
558771552724975642,0,
558771997312811076,39,?mute <@288385203125354509> 60 spamming
558772123573813260,3,lol
558772447990775809,22,still better than hadi
558772459457740830,36,<:dabonthehaters:554274960517103617>
558772574998495272,0,
558772881241276578,3,ńań
558773222934446080,19,chicken teka masala
558777732235001856,26,okay <@390924141697564675>
558784188568829987,3,wot
558784308035321867,25,flare is in staff chat rn
558784377715294211,3,lol
558784967266533381,0,
558784997247418389,12,i cut it out
558785010270732308,9,for proof
558785066306633740,0,
558785074250907648,0,
558785097051013131,7,see lol
558785155452370944,18,he's in staff chat
558785520029925376,3,lol
558786395649474560,82,also i live on the border of poland and czechia nad we have different culture here
558786420546863134,19,so different access
558786782553047042,0,
558787483551137800,3,lol
558787620587569187,3,yes
558787679299305492,0,
558787876951687188,30,wow okay calm your dick merlon
558788648120746004,3,yes
558789633023016971,3,lol
558790099429752833,3,lol
558790455224172554,45,i subscribed to tseries <@547602825232777216>
558791207296172054,3,lol
558791481624887307,4,guys
558791500834668545,13,best rap ever
558791528412217365,21,<#513964465138434048>
558792516204363776,44,When I was young my sister-in-law had a hat.
558792843276320769,21,<#513964465138434048>
558793506647179292,11,lil chungus
558793625899630607,4,what
558793628143714304,2,ye
558793632413384725,5,si do
558793647257026562,4,i do
558794618452574291,4,what
558795210054696980,6,no ron
558795217038344220,13,go find becky
558796388897521709,3,lol
558796408409423879,11,hadis vatti
558796466215321630,4,bart
558796509429235714,42,i've escaped argentina after like 70 years
558796552492285952,15,can you join vc
558796583735656460,4,okay
558796744675164160,3,lol
558797028877008896,9,pink peen
558798463471452162,4,yawn
558798912409042960,3,oof
558798967010361364,3,lol
558799731623460884,4,yawn
558799751685079080,39,?mute <@278311829137129473> 60 spamming
558799868353576970,4,no u
558800017910136832,13,you mean 187K
558800346399506434,3,brb
558801760433733652,28,i'm going to kermit suicerde
558801810203344896,3,yes
558802616751226881,2,no
558803026782191637,4,what
558803100446490634,4,same
558803702161342484,9,wait what
558803807753076766,39,taylor swift <:WTFW:543143882997760051>
558803985956470804,5,hollo
558804237509722124,4,what
558804511615877151,14,okay auto fill
558804746052304908,47,is it henna btw <:PepeSmirk:532226764005441536>
558804784992223237,3,yes
558804792441307136,15,it was autofill
558804797902553094,11,on my phone
558804800075202560,2,so
558804819545161738,26,i assumed that's your name
558804851849691136,19,wait is it actually
558804859483324427,4,fuck
558804947085557771,3,lol
558805023216369667,14,hennah montana
558805073380245514,3,yes
558805079138893851,3,¨me
558805108570325003,3,lol
558805155189882918,3,yes
