ID,Server,Channel,Content Length,Content
558425802782277643,r/teenagers,serious-general,25,<:dab:257654418634178570>
558432683416485899,r/teenagers,serious-personal-2,21,sounds fucking boring
558433310578180107,r/teenagers,serious-personal,25,hell scenario right there
558434824172470312,r/teenagers,serious-personal-2,8,im aware
558434848424067072,r/teenagers,serious-personal-2,19,sounds boring still
558436205872676884,r/teenagers,serious-personal-2,43,thinking about death freaks me the fuck out
558436645695782924,r/teenagers,serious-personal-2,40,not existing sounds pretty fucking scary
558437428982054915,r/teenagers,serious-personal-2,10,ironically
558437443435495445,r/teenagers,serious-personal-2,20,my discord just died
559050342562660359,r/teenagers,general,40,Brown Curtains should not be in any room
559096656876797992,r/teenagers,self,92,the planning was...something else. They had one month_ how the hell was this so unorganized?
559096994023473162,r/teenagers,self,9,good shit
559097040345497642,r/teenagers,self,54,how about Berlin? Its oughta be the biggest one right?
559098736102342656,r/teenagers,serious-personal,25,*You are clear to engage*
