ID,Content Length,Content
558845869751926882,12,Is b0x here?
558846768910172160,14,I'm somehow up
558846836333608971,16,So morning guys!
558846924749406210,14,What's goooood
558849647670591488,44,Last word man<:justright:327528247900372994>
558849689693323285,25,I can't craft them tho :(
558849864214118400,35,Is the flintlock even there in stw?
558855732301135923,14,I am back boii
558856591135473664,3,Yee
558856617140158474,14,I like riptide
558857433200459777,56,Elemental supershredders <:justright:327528247900372994>
558858214008160268,4,Yeah
558858246098649130,13,Love the name
558860630002499594,3,Idk
558866757595693076,92,Need me some mythics <:kyleconcerned:503312835674243083> <:kyleconcerned:503312835674243083>
558867430659719198,27,More than I think there are
558868456972353546,4,What
