ID,Channel,Content Length,Content
558754980954112010,commands,8,Pls rich
558755029452849164,commands,12,Tf u doing??
558755056623812620,commands,17,Deposit yeh money
558755144234434591,commands,38,Pls profile Dank Chicken de Rappa#3269
558755181701890059,commands,21,Oh u got a pad ur goo
558755203218669578,commands,7,ur good
558755257270796300,commands,17,Just prestige lol
558755269706776576,commands,2,Na
558755331480748041,commands,12,Oh yh lvp 25
558755390741938179,commands,20,I prested and it gud
558755771689467913,commands,5,P.shv
558755814559711247,commands,5,p.shv
558755894662266892,commands,5,P.bal
558756133347655694,commands,5,P.shv
558756231234322456,commands,8,Pls rich
558756309655355442,commands,17,Pls rob Mr. Jerry
558756355402629142,commands,7,payback
558756372758396948,commands,16,Ueheuheueuehueye
558756808261369880,commands,8,Pls rich
558756858282639371,commands,13,Pls slots all
558757048129552384,commands,5,p.shv
558757080555847684,commands,5,p.bal
558757114416201729,commands,5,P.shv
558758002979766293,spamming,1127,TgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTNLgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTNLgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTNLgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTNLgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTNLgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTNLgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTNLgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgayTgay
558758430421024789,commands,7,Pls bal
558760222844256258,commands,8,Pls rich
558760317358833664,commands,11,oh hi trump
558760362313252899,commands,20,Didnt expect ya here
558760404621197312,commands,29,Look what im listening to btw
558760509349036044,commands,33,Na i got like 19k from a rob jere
558760615410270208,commands,3,Why
558760638667554818,commands,2,Xd
558761256153120778,commands,24,Right i got crab rave on
558766263879335949,commands,4,p!sh
558771062154854411,subcount,5,P.sub
558771148016320611,subcount,10,p.subcount
558771209391702050,commands,8,Pls rich
558771254585458688,commands,7,Pls bal
558779012344971275,subcount,10,P.subcount
558779153411997717,pewdiepie-vs-tseries,18,The gap is 25k yay
558779191139762216,pewdiepie-vs-tseries,27,<:jesus:556100529307254784>
558779239869186099,pewdiepie-vs-tseries,24,<:no:553639152151953438>
558779334853132300,pewdiepie-vs-tseries,11,Sub 2 Pewds
558786283581997087,commands,6,Thanks
558786330763591681,commands,15,Pls deposit all
558786595675963394,commands,13,Stop @ting me
558787568985178122,commands,7,Pls beg
558790996612349953,commands,8,Pls rich
558791086995144704,commands,38,Pls proifle Dank Chicken de Rappa#3269
558791146986405890,commands,16,Pls withdraw 500
558791228162834467,commands,34,Pls rob Dank Chicken de Rappa#3269
558792756210696193,pewdiepie-vs-tseries,4,Yeah
558797271127556116,commands,8,Pls rich
558797322503585812,commands,38,Pls profile Dank Chicken de Rappa#3269
558797383887224851,commands,34,Pls rob Dank Chicken de Rappa#3269
558797418951344150,commands,15,Pls deposit all
558797753145229312,commands,6,p!help
558797781884469288,commands,11,P!help shop
558797811194396673,commands,6,P!shop
558797858900541452,commands,5,P!shv
558797887518015511,commands,5,P!shv
558797909169143808,commands,5,p!shv
558797927296925726,commands,5,P!shv
558797945911115806,commands,5,P!shv
558798065860083752,pewdiepie-vs-tseries,2,na
558798308525473796,commands,7,Pls bal
558798338565210115,commands,10,Still rich
558809269953364019,commands,8,Pls rich
558809361850433580,commands,21,Pls profile Dankchiko
558809397896413184,commands,16,Pls withdraw 500
558809459393298474,commands,17,Pls rob Dankchiko
558810227617693709,commands,7,Pls rob
558810252179406869,commands,7,Pls beg
558810278037553173,commands,10,Pls search
558810318751662080,commands,16,Pls withdraw 180
558810565108170762,commands,7,Pls bal
558810630472073216,commands,8,Pls rich
558810670414692362,commands,7,Pls rob
558810688185958432,commands,7,Pls rob
558810704858316801,commands,7,Pls rob
558810781530193951,commands,17,PLs rob Dankchiko
558811154713935873,commands,7,Pls rob
558811550711021598,commands,7,Pls beg
558811570818252815,commands,10,Pls search
558811619816243222,commands,8,Dont pls
558811653257429028,commands,4,Whww
558811662807728152,commands,4,Whew
558811698304122880,commands,14,Im getting him
558811714595061780,commands,7,Pls rob
558811742386389008,commands,7,Pls bal
558811775319932940,commands,16,Pls withdraw 654
558811846304595989,commands,20,have u prestiged yet
558811870128242688,commands,1,K
558811915208622081,commands,6,i have
558811964617523211,commands,7,Pls rob
558811985266081822,commands,8,Pls rich
558811997345546250,commands,7,Pls rob
